location_id,time,temperature_2m_mean (°F),precipitation_sum (inch)
2,2020-06-13,54.2,0.008
2,2020-06-14,56.5,0.004
2,2020-06-15,60.2,0.000
2,2020-06-16,64.0,0.000
2,2020-06-17,69.4,0.000
2,2020-06-18,73.3,0.000
2,2020-06-19,76.6,0.012
2,2020-06-20,78.6,0.000
2,2020-06-21,79.1,0.000
2,2020-06-22,80.3,0.000
2,2020-06-23,80.4,0.008
2,2020-06-24,75.7,0.406
2,2020-06-25,69.4,0.000
2,2020-06-26,71.6,0.004
2,2020-06-27,71.2,0.000
2,2020-06-28,69.5,0.740
2,2020-06-29,66.9,0.972
2,2020-06-30,67.3,0.449
2,2020-07-01,70.0,0.043
2,2020-07-02,74.4,0.012
2,2020-07-03,75.2,0.047
2,2020-07-04,72.3,0.000
2,2020-07-05,71.3,0.012
2,2020-07-06,71.5,0.004
2,2020-07-07,73.9,0.008
2,2020-07-08,76.3,0.327
2,2020-07-09,77.5,0.004
2,2020-07-10,80.2,0.000
2,2020-07-11,76.9,0.295
2,2020-07-12,75.4,0.421
2,2020-07-13,71.2,0.240
2,2020-07-14,69.3,0.638
2,2020-07-15,68.4,0.004
2,2020-07-16,71.7,0.016
2,2020-07-17,71.2,0.213
2,2020-07-18,76.2,0.043
2,2020-07-19,79.2,0.000
2,2020-07-20,80.1,0.012
2,2020-07-21,72.0,0.012
2,2020-07-22,69.3,0.016
2,2020-07-23,72.2,0.323
2,2020-07-24,72.5,0.008
2,2020-07-25,73.5,0.000
2,2020-07-26,78.9,0.000
2,2020-07-27,82.3,0.039
2,2020-07-28,79.9,0.087
2,2020-07-29,76.3,0.008
2,2020-07-30,73.5,0.118
2,2020-07-31,71.4,0.039
2,2020-08-01,72.8,0.008
2,2020-08-02,72.5,0.287
2,2020-08-03,75.5,0.031
2,2020-08-04,68.1,1.280
2,2020-08-05,70.0,1.075
2,2020-08-06,66.7,0.000
2,2020-08-07,67.1,0.000
2,2020-08-08,70.3,0.004
2,2020-08-09,73.7,0.008
2,2020-08-10,73.2,0.240
2,2020-08-11,76.8,0.008
2,2020-08-12,77.2,0.000
2,2020-08-13,73.0,0.000
2,2020-08-14,70.9,0.000
2,2020-08-15,70.0,0.000
2,2020-08-16,71.3,0.000
2,2020-08-17,68.7,0.319
2,2020-08-18,67.6,0.028
2,2020-08-19,63.1,0.028
2,2020-08-20,62.6,0.000
2,2020-08-21,67.2,0.311
2,2020-08-22,67.6,0.472
2,2020-08-23,67.3,0.370
2,2020-08-24,72.0,0.189
2,2020-08-25,72.5,0.028
2,2020-08-26,59.9,0.000
2,2020-08-27,57.0,0.020
2,2020-08-28,63.5,0.004
2,2020-08-29,64.3,1.768
2,2020-08-30,62.8,0.000
2,2020-08-31,59.9,0.000
2,2020-09-01,64.1,0.087
2,2020-09-02,68.4,0.134
2,2020-09-03,68.1,0.055
2,2020-09-04,66.4,0.000
2,2020-09-05,60.7,0.008
2,2020-09-06,61.6,0.004
2,2020-09-07,66.0,0.000
2,2020-09-08,67.1,0.028
2,2020-09-09,64.4,0.047
2,2020-09-10,65.9,0.154
2,2020-09-11,56.6,0.016
2,2020-09-12,55.2,0.000
2,2020-09-13,62.0,0.047
2,2020-09-14,60.4,0.000
2,2020-09-15,51.6,0.000
2,2020-09-16,59.3,0.000
2,2020-09-17,59.3,0.051
2,2020-09-18,50.5,0.000
2,2020-09-19,47.5,0.000
2,2020-09-20,46.3,0.000
2,2020-09-21,47.0,0.000
2,2020-09-22,49.1,0.000
2,2020-09-23,60.3,0.020
2,2020-09-24,63.5,0.047
2,2020-09-25,57.9,0.000
2,2020-09-26,63.6,0.000
2,2020-09-27,68.7,0.000
2,2020-09-28,67.4,0.106
2,2020-09-29,66.8,0.413
2,2020-09-30,58.1,1.299
2,2020-10-01,58.1,0.000
2,2020-10-02,51.6,0.303
2,2020-10-03,49.9,0.106
2,2020-10-04,48.7,0.000
2,2020-10-05,53.5,0.051
2,2020-10-06,54.4,0.000
2,2020-10-07,55.2,0.185
2,2020-10-08,47.8,0.008
2,2020-10-09,45.9,0.000
2,2020-10-10,58.9,0.098
2,2020-10-11,48.2,0.016
2,2020-10-12,46.1,0.000
2,2020-10-13,49.4,0.311
2,2020-10-14,51.9,0.012
2,2020-10-15,54.8,0.000
2,2020-10-16,51.5,0.579
2,2020-10-17,48.0,0.012
2,2020-10-18,46.5,0.000
2,2020-10-19,52.2,0.315
2,2020-10-20,52.5,0.189
2,2020-10-21,51.9,0.315
2,2020-10-22,51.4,0.004
2,2020-10-23,56.7,0.016
2,2020-10-24,54.5,0.220
2,2020-10-25,39.1,0.000
2,2020-10-26,41.2,0.224
2,2020-10-27,41.8,0.031
2,2020-10-28,40.6,0.031
2,2020-10-29,41.5,0.134
2,2020-10-30,32.4,0.004
2,2020-10-31,31.8,0.000
2,2020-11-01,38.0,0.059
2,2020-11-02,34.2,0.130
2,2020-11-03,32.7,0.232
2,2020-11-04,35.7,0.000
2,2020-11-05,46.9,0.000
2,2020-11-06,54.6,0.000
2,2020-11-07,57.9,0.000
2,2020-11-08,56.4,0.000
2,2020-11-09,54.2,0.000
2,2020-11-10,54.9,0.000
2,2020-11-11,57.0,0.079
2,2020-11-12,48.6,0.008
2,2020-11-13,36.8,0.000
2,2020-11-14,38.7,0.000
2,2020-11-15,33.9,0.079
2,2020-11-16,41.5,0.390
2,2020-11-17,35.6,0.051
2,2020-11-18,25.5,0.000
2,2020-11-19,28.1,0.000
2,2020-11-20,41.3,0.004
2,2020-11-21,42.3,0.008
2,2020-11-22,31.9,0.051
2,2020-11-23,37.9,0.331
2,2020-11-24,30.5,0.000
2,2020-11-25,31.3,0.098
2,2020-11-26,37.2,0.256
2,2020-11-27,39.9,0.020
2,2020-11-28,40.4,0.012
2,2020-11-29,40.0,0.000
2,2020-11-30,37.5,0.413
2,2020-12-01,48.6,0.303
2,2020-12-02,37.4,0.028
2,2020-12-03,35.6,0.000
2,2020-12-04,37.7,0.063
2,2020-12-05,36.0,0.028
2,2020-12-06,29.3,0.000
2,2020-12-07,26.9,0.000
2,2020-12-08,25.5,0.000
2,2020-12-09,27.1,0.075
2,2020-12-10,34.6,0.000
2,2020-12-11,33.9,0.000
2,2020-12-12,35.5,0.000
2,2020-12-13,40.4,0.075
2,2020-12-14,30.5,0.016
2,2020-12-15,23.2,0.020
2,2020-12-16,11.7,0.000
2,2020-12-17,15.7,0.189
2,2020-12-18,15.4,0.000
2,2020-12-19,13.2,0.000
2,2020-12-20,25.6,0.087
2,2020-12-21,31.0,0.000
2,2020-12-22,32.9,0.024
2,2020-12-23,25.7,0.008
2,2020-12-24,38.6,0.110
2,2020-12-25,49.8,1.102
2,2020-12-26,31.4,0.059
2,2020-12-27,26.3,0.000
2,2020-12-28,33.4,0.008
2,2020-12-29,25.7,0.028
2,2020-12-30,23.7,0.016
2,2020-12-31,33.8,0.075
2,2021-01-01,26.7,0.000
2,2021-01-02,30.0,0.626
2,2021-01-03,22.0,0.000
2,2021-01-04,30.3,0.012
2,2021-01-05,27.1,0.028
2,2021-01-06,26.3,0.016
2,2021-01-07,23.1,0.000
2,2021-01-08,20.9,0.000
2,2021-01-09,23.0,0.000
2,2021-01-10,21.1,0.000
2,2021-01-11,23.6,0.012
2,2021-01-12,29.4,0.008
2,2021-01-13,27.9,0.004
2,2021-01-14,30.8,0.000
2,2021-01-15,28.9,0.000
2,2021-01-16,33.2,0.661
2,2021-01-17,33.8,0.102
2,2021-01-18,23.2,0.008
2,2021-01-19,13.1,0.020
2,2021-01-20,22.2,0.094
2,2021-01-21,11.6,0.051
2,2021-01-22,27.5,0.016
2,2021-01-23,14.5,0.000
2,2021-01-24,8.5,0.000
2,2021-01-25,8.2,0.000
2,2021-01-26,18.6,0.020
2,2021-01-27,25.6,0.161
2,2021-01-28,18.6,0.000
2,2021-01-29,5.0,0.000
2,2021-01-30,2.9,0.000
2,2021-01-31,-0.8,0.000
2,2021-02-01,2.3,0.000
2,2021-02-02,21.6,0.461
2,2021-02-03,27.3,0.236
2,2021-02-04,30.4,0.028
2,2021-02-05,26.8,0.063
2,2021-02-06,26.9,0.087
2,2021-02-07,20.5,0.012
2,2021-02-08,16.8,0.004
2,2021-02-09,15.3,0.110
2,2021-02-10,17.5,0.004
2,2021-02-11,14.0,0.000
2,2021-02-12,3.5,0.000
2,2021-02-13,1.0,0.000
2,2021-02-14,15.5,0.047
2,2021-02-15,15.3,0.035
2,2021-02-16,23.9,0.650
2,2021-02-17,14.4,0.000
2,2021-02-18,14.8,0.000
2,2021-02-19,21.1,0.039
2,2021-02-20,22.2,0.024
2,2021-02-21,18.7,0.000
2,2021-02-22,20.3,0.067
2,2021-02-23,33.5,0.028
2,2021-02-24,36.6,0.035
2,2021-02-25,31.3,0.102
2,2021-02-26,16.1,0.000
2,2021-02-27,27.1,0.075
2,2021-02-28,35.4,0.000
2,2021-03-01,37.1,0.043
2,2021-03-02,9.1,0.028
2,2021-03-03,22.3,0.110
2,2021-03-04,22.0,0.004
2,2021-03-05,14.2,0.047
2,2021-03-06,12.1,0.000
2,2021-03-07,15.2,0.000
2,2021-03-08,15.1,0.000
2,2021-03-09,32.5,0.000
2,2021-03-10,31.7,0.000
2,2021-03-11,43.3,0.020
2,2021-03-12,43.7,0.024
2,2021-03-13,27.0,0.063
2,2021-03-14,27.3,0.035
2,2021-03-15,13.0,0.000
2,2021-03-16,20.9,0.000
2,2021-03-17,31.9,0.000
2,2021-03-18,38.0,0.008
2,2021-03-19,24.1,0.000
2,2021-03-20,34.5,0.000
2,2021-03-21,42.0,0.000
2,2021-03-22,43.1,0.000
2,2021-03-23,46.1,0.000
2,2021-03-24,45.1,0.091
2,2021-03-25,54.5,0.051
2,2021-03-26,51.5,0.366
2,2021-03-27,40.6,0.028
2,2021-03-28,40.7,0.264
2,2021-03-29,37.9,0.142
2,2021-03-30,38.2,0.000
2,2021-03-31,49.6,0.114
2,2021-04-01,37.7,0.319
2,2021-04-02,27.1,0.000
2,2021-04-03,33.5,0.000
2,2021-04-04,39.0,0.000
2,2021-04-05,45.9,0.000
2,2021-04-06,44.8,0.000
2,2021-04-07,49.6,0.000
2,2021-04-08,51.7,0.000
2,2021-04-09,55.7,0.000
2,2021-04-10,58.6,0.000
2,2021-04-11,57.5,0.000
2,2021-04-12,53.3,0.004
2,2021-04-13,52.4,0.000
2,2021-04-14,52.9,0.000
2,2021-04-15,48.6,0.831
2,2021-04-16,37.9,0.732
2,2021-04-17,40.8,0.114
2,2021-04-18,43.9,0.004
2,2021-04-19,46.8,0.067
2,2021-04-20,46.6,0.024
2,2021-04-21,36.7,0.315
2,2021-04-22,31.5,0.039
2,2021-04-23,43.1,0.000
2,2021-04-24,53.8,0.008
2,2021-04-25,50.2,0.130
2,2021-04-26,40.7,0.024
2,2021-04-27,44.0,0.000
2,2021-04-28,49.8,0.394
2,2021-04-29,51.9,0.106
2,2021-04-30,50.2,0.713
2,2021-05-01,42.3,0.138
2,2021-05-02,49.6,0.047
2,2021-05-03,45.9,0.024
2,2021-05-04,48.8,0.008
2,2021-05-05,53.1,0.579
2,2021-05-06,49.5,0.043
2,2021-05-07,46.7,0.000
2,2021-05-08,49.1,0.000
2,2021-05-09,49.7,0.134
2,2021-05-10,51.2,0.024
2,2021-05-11,49.0,0.008
2,2021-05-12,50.1,0.087
2,2021-05-13,52.9,0.000
2,2021-05-14,58.0,0.016
2,2021-05-15,60.0,0.000
2,2021-05-16,58.8,0.067
2,2021-05-17,59.7,0.016
2,2021-05-18,63.8,0.004
2,2021-05-19,62.9,0.000
2,2021-05-20,68.7,0.000
2,2021-05-21,72.6,0.000
2,2021-05-22,74.3,0.047
2,2021-05-23,67.5,0.161
2,2021-05-24,55.8,0.000
2,2021-05-25,62.4,0.031
2,2021-05-26,74.1,0.012
2,2021-05-27,62.9,0.000
2,2021-05-28,47.4,0.000
2,2021-05-29,52.2,0.000
2,2021-05-30,52.1,0.079
2,2021-05-31,52.2,0.083
2,2021-06-01,60.5,0.000
2,2021-06-02,65.2,0.000
2,2021-06-03,63.1,0.327
2,2021-06-04,67.9,0.012
2,2021-06-05,72.1,0.000
