year,raceId,boatType,classId,place,value,temp,rain,water
2022,ADK90,Canoe,oc2stockmixmaster,4,14726.3,70.5,0,3.32
2023,ADK90,Canoe,oc4stockgoldnc,3,14727.3,64.2,0.421,4.17
2010,ADK90,Canoe,oc2stock,3,14730,63.4,0,3.19
2023,ADK90,Canoe,oc4stockwomen,3,14730.1,64.2,0.421,4.17
2021,ADK90,Canoe,oc2stock,4,14732,68.4,0.028,3.04
2010,ADK90,Canoe,oc2stock,2,14737,63.4,0,3.19
2022,ADK90,Canoe,oc4stockmaster,3,14738.9,70.5,0,3.32
2025,ADK90,Canoe,oc2stock,7,14740.9,59.2,0,2.97
2015,ADK90,Kayak,k1tourmaster,4,14741,64.2,1.535,3.45
2022,ADK90,Canoe,oc4stock,8,14743.4,70.5,0,3.32
2022,ADK90,Canoe,oc2jrsr,1,14745.4,70.5,0,3.32
2014,ADK90,Guideboat,g2mix,1,14747,65,0,2.97
2011,ADK90,Kayak,k1tour,2,14749,61.2,0,4.36
2014,ADK90,Kayak,k1tour,2,14750,65,0,2.97
2017,ADK90,Canoe,open,NA,14754,56.9,0,4
2023,ADK90,Canoe,oc2stockmixmaster,7,14755.9,64.2,0.421,4.17
2017,ADK90,Kayak,k1tour,5,14756,56.9,0,4
2015,ADK90,Canoe,open,NA,14761,64.2,1.535,3.45
2009,ADK90,Guideboat,g1,1,14762,63.8,0.028,3.28
2010,ADK90,Canoe,oc2stockmaster,2,14763,63.4,0,3.19
2018,ADK90,Canoe,open,NA,14764,54.4,0,3.2
2013,ADK90,Kayak,k1tour,3,14764,59.8,0.185,3.56
2014,ADK90,Canoe,open,NA,14765,65,0,2.97
2008,ADK90,Canoe,open,NA,14767,63.5,0.268,3.46
2014,ADK90,Canoe,open,NA,14769,65,0,2.97
2010,ADK90,Canoe,open,NA,14775,63.4,0,3.19
2009,ADK90,Canoe,open,NA,14777,63.8,0.028,3.28
2013,ADK90,Canoe,oc2stock,7,14778,59.8,0.185,3.56
2010,ADK90,Kayak,k2mix,2,14779,63.4,0,3.19
2011,ADK90,Canoe,open,NA,14783,61.2,0,4.36
2010,ADK90,Canoe,oc2stockmixmaster,5,14784,63.4,0,3.19
2023,ADK90,Canoe,oc1stock,2,14785.8,64.2,0.421,4.17
2012,ADK90,Canoe,open,NA,14790,60.8,0.02,3.05
2022,ADK90,Canoe,oc2,NA,14790.2,70.5,0,3.32
2011,ADK90,Canoe,oc2rec,5,14792,61.2,0,4.36
2013,ADK90,Canoe,oc4women,3,14794,59.8,0.185,3.56
2015,ADK90,Canoe,open,NA,14795,64.2,1.535,3.45
2011,ADK90,Canoe,open,NA,14796,61.2,0,4.36
2013,ADK90,Canoe,open,NA,14796,59.8,0.185,3.56
2012,ADK90,Canoe,open,NA,14797,60.8,0.02,3.05
2019,ADK90,Unknown,open,42,14799,59,0.02,3.67
2023,ADK90,Canoe,oc4stocknc,1,14799.8,64.2,0.421,4.17
2017,ADK90,Kayak,k1tour,4,14801,56.9,0,4
2009,ADK90,Canoe,oc2ammix,7,14803,63.8,0.028,3.28
2017,ADK90,Canoe,open,NA,14803,56.9,0,4
2009,ADK90,Kayak,k1tourmaster,4,14803,63.8,0.028,3.28
2022,ADK90,Canoe,oc4stock,9,14803.5,70.5,0,3.32
2015,ADK90,Canoe,voyageur,7,14805,64.2,1.535,3.45
2008,ADK90,Canoe,open,NA,14805,63.5,0.268,3.46
2023,ADK90,Canoe,oc4stockmix,13,14811,64.2,0.421,4.17
2008,ADK90,Kayak,k1women,6,14814,63.5,0.268,3.46
2012,ADK90,Canoe,oc2stockwomen,1,14820,60.8,0.02,3.05
2014,ADK90,Canoe,voyageur,6,14823,65,0,2.97
2014,ADK90,Canoe,voyageur,7,14824,65,0,2.97
2014,ADK90,Canoe,open,NA,14825,65,0,2.97
2011,ADK90,Canoe,oc1rec,3,14829,61.2,0,4.36
2017,ADK90,Canoe,open,NA,14831,56.9,0,4
2014,ADK90,Canoe,open,NA,14834,65,0,2.97
2009,ADK90,Canoe,voyageur,7,14835,63.8,0.028,3.28
2015,ADK90,Canoe,open,NA,14837,64.2,1.535,3.45
2025,ADK90,Canoe,oc2stocknc,3,14837,59.2,0,2.97
2017,ADK90,Canoe,oc2stockmix,4,14841,56.9,0,4
2023,ADK90,Canoe,oc2stockgoldmixnc,1,14844.8,64.2,0.421,4.17
2014,ADK90,Canoe,voyageur,5,14845,65,0,2.97
2019,ADK90,Kayak,k1tourmaster,4,14848,59,0.02,3.67
2017,ADK90,Canoe,open,NA,14849,56.9,0,4
2012,ADK90,Canoe,open,NA,14850,60.8,0.02,3.05
2022,ADK90,Kayak,k1tournc,3,14851.1,70.5,0,3.32
2010,ADK90,Canoe,open,NA,14852,63.4,0,3.19
2023,ADK90,Canoe,oc3stockmixnc,1,14852.6,64.2,0.421,4.17
2018,ADK90,Kayak,k1unlimited,3,14861,54.4,0,3.2
2019,ADK90,Unknown,open,41,14862,59,0.02,3.67
2015,ADK90,Canoe,oc1recveteran,1,14864,64.2,1.535,3.45
2014,ADK90,Canoe,oc4mix,13,14864,65,0,2.97
2015,ADK90,Canoe,oc1recmaster,3,14865,64.2,1.535,3.45
2008,ADK90,Canoe,oc4mix,13,14867,63.5,0.268,3.46
2015,ADK90,Canoe,open,NA,14867,64.2,1.535,3.45
2015,ADK90,Canoe,open,NA,14867,64.2,1.535,3.45
2021,ADK90,Canoe,oc4stockmix,12,14869,68.4,0.028,3.04
2019,ADK90,Unknown,voyageur,6,14869,59,0.02,3.67
2014,ADK90,Canoe,open,NA,14872,65,0,2.97
2008,ADK90,Canoe,oc1rec,4,14872,63.5,0.268,3.46
2012,ADK90,Canoe,oc1stockveteran,1,14872,60.8,0.02,3.05
2011,ADK90,Canoe,oc1am,1,14873,61.2,0,4.36
2021,ADK90,Canoe,oc4stockmix,13,14876,68.4,0.028,3.04
2011,ADK90,Canoe,open,NA,14876,61.2,0,4.36
2013,ADK90,Canoe,open,NA,14877,59.8,0.185,3.56
2011,ADK90,Canoe,oc1am,2,14877,61.2,0,4.36
2018,ADK90,Canoe,open,NA,14878,54.4,0,3.2
2011,ADK90,Canoe,open,NA,14879,61.2,0,4.36
2025,ADK90,Canoe,oc4stock,12,14879.4,59.2,0,2.97
2022,ADK90,Unknown,solorec,2,14880.6,70.5,0,3.32
2013,ADK90,Canoe,oc1stock,1,14882,59.8,0.185,3.56
2012,ADK90,Guideboat,g1,2,14882,60.8,0.02,3.05
2013,ADK90,Canoe,oc2stock,6,14886,59.8,0.185,3.56
2011,ADK90,Canoe,oc1am,3,14886,61.2,0,4.36
2017,ADK90,Canoe,open,NA,14887,56.9,0,4
2010,ADK90,Canoe,oc4mix,11,14888,63.4,0,3.19
2014,ADK90,Canoe,oc1rec,6,14890,65,0,2.97
2012,ADK90,Canoe,oc2stock,11,14892,60.8,0.02,3.05
2018,ADK90,Canoe,oc4stockmix,7,14892,54.4,0,3.2
2012,ADK90,Canoe,voyageur,6,14896,60.8,0.02,3.05
2023,ADK90,Unknown,solrecwomen,2,14897.2,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,14898,56.9,0,4
2013,ADK90,Canoe,oc2stockmix,2,14899,59.8,0.185,3.56
2019,ADK90,Canoe,oc4stock,7,14900,59,0.02,3.67
2008,ADK90,Canoe,open,NA,14900,63.5,0.268,3.46
2019,ADK90,Canoe,oc2rec,1,14902,59,0.02,3.67
2009,ADK90,Canoe,open,NA,14903,63.8,0.028,3.28
2009,ADK90,Canoe,oc2stockmaster,9,14903,63.8,0.028,3.28
2015,ADK90,Canoe,oc2stockmaster,4,14904,64.2,1.535,3.45
2019,ADK90,Unknown,open,38,14916,59,0.02,3.67
2013,ADK90,Guideboat,g1,2,14919,59.8,0.185,3.56
2023,ADK90,Canoe,oc4stock,12,14919.8,64.2,0.421,4.17
2010,ADK90,Canoe,oc2stockmaster,4,14920,63.4,0,3.19
2014,ADK90,Canoe,oc4,13,14923,65,0,2.97
2014,ADK90,Canoe,open,NA,14930,65,0,2.97
2018,ADK90,Canoe,open,NA,14932,54.4,0,3.2
2023,ADK90,Guideboat,g2mix,1,14932.3,64.2,0.421,4.17
2013,ADK90,Canoe,open,NA,14933,59.8,0.185,3.56
2023,ADK90,Canoe,oc2stock,11,14933.3,64.2,0.421,4.17
2023,ADK90,Guideboat,g2nc,1,14937.6,64.2,0.421,4.17
2013,ADK90,Canoe,open,NA,14938,59.8,0.185,3.56
2017,ADK90,Canoe,open,NA,14938,56.9,0,4
2019,ADK90,Guideboat,g1,2,14938,59,0.02,3.67
2022,ADK90,Unknown,solorectour,1,14943.5,70.5,0,3.32
2013,ADK90,Canoe,open,NA,14946,59.8,0.185,3.56
2008,ADK90,Canoe,open,NA,14948,63.5,0.268,3.46
2013,ADK90,Canoe,oc2rec,2,14949,59.8,0.185,3.56
2008,ADK90,Canoe,open,NA,14953,63.5,0.268,3.46
2017,ADK90,Canoe,oc2stock,8,14956,56.9,0,4
2015,ADK90,Canoe,oc4women,3,14958,64.2,1.535,3.45
2018,ADK90,Canoe,open,NA,14961,54.4,0,3.2
2023,ADK90,Canoe,oc2stockgoldmixnc,2,14962.3,64.2,0.421,4.17
2023,ADK90,Canoe,oc2stockmaster,5,14962.8,64.2,0.421,4.17
2025,ADK90,Canoe,oc2stock,12,14963.2,59.2,0,2.97
2017,ADK90,Canoe,open,NA,14971,56.9,0,4
2025,ADK90,Unknown,solorec,3,14972.5,59.2,0,2.97
2013,ADK90,Guideboat,g2women,1,14973,59.8,0.185,3.56
2013,ADK90,Canoe,open,NA,14974,59.8,0.185,3.56
2009,ADK90,Canoe,open,NA,14975,63.8,0.028,3.28
2018,ADK90,Canoe,open,NA,14978,54.4,0,3.2
2011,ADK90,Canoe,open,NA,14982,61.2,0,4.36
2008,ADK90,Canoe,oc1recveteran,1,14986,63.5,0.268,3.46
2023,ADK90,Canoe,oc4stockmix,14,14986,64.2,0.421,4.17
2009,ADK90,Canoe,oc2stockmix,7,14992,63.8,0.028,3.28
2008,ADK90,Canoe,oc2rec,4,14995,63.5,0.268,3.46
2013,ADK90,Canoe,open,NA,14997,59.8,0.185,3.56
2023,ADK90,Unknown,solorecveteran,2,14997.3,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,14998,56.9,0,4
2013,ADK90,Canoe,open,NA,15000,59.8,0.185,3.56
2008,ADK90,Canoe,oc2stockwomen,2,15002,63.5,0.268,3.46
2014,ADK90,Canoe,open,NA,15003,65,0,2.97
2023,ADK90,Unknown,solrecmaster,3,15003.7,64.2,0.421,4.17
2019,ADK90,Canoe,oc4stock,8,15005,59,0.02,3.67
2017,ADK90,Canoe,voyageur,4,15006,56.9,0,4
2013,ADK90,Canoe,voyageur,6,15007,59.8,0.185,3.56
2008,ADK90,Canoe,open,NA,15009,63.5,0.268,3.46
2017,ADK90,Canoe,open,NA,15012,56.9,0,4
2022,ADK90,Kayak,k1unlimitedveteran,2,15012.2,70.5,0,3.32
2023,ADK90,Canoe,oc2recmix,1,15012.5,64.2,0.421,4.17
2012,ADK90,Canoe,open,NA,15014,60.8,0.02,3.05
2018,ADK90,Canoe,oc4stockmix,8,15014,54.4,0,3.2
2023,ADK90,Unknown,solrecmaster,2,15014.4,64.2,0.421,4.17
2019,ADK90,Canoe,oc2stockmaster,4,15017,59,0.02,3.67
2015,ADK90,Kayak,k2,1,15017,64.2,1.535,3.45
2008,ADK90,Canoe,oc1rec,3,15020,63.5,0.268,3.46
2018,ADK90,Canoe,oc2stockmixmaster,2,15022,54.4,0,3.2
2015,ADK90,Guideboat,g2mix,1,15022,64.2,1.535,3.45
2015,ADK90,Canoe,open,NA,15023,64.2,1.535,3.45
2009,ADK90,Canoe,open,NA,15024,63.8,0.028,3.28
2014,ADK90,Canoe,oc1rec,7,15025,65,0,2.97
2022,ADK90,Canoe,oc2stockmixmaster,5,15025.7,70.5,0,3.32
2021,ADK90,Canoe,oc2stockmixmaster,2,15028,68.4,0.028,3.04
2017,ADK90,Canoe,open,NA,15028,56.9,0,4
2010,ADK90,Canoe,oc4mix,14,15029,63.4,0,3.19
2019,ADK90,Unknown,open,40,15031,59,0.02,3.67
2021,ADK90,Unknown,open,1,15031,68.4,0.028,3.04
2013,ADK90,Canoe,oc2stockmix,3,15032,59.8,0.185,3.56
2011,ADK90,Canoe,open,NA,15033,61.2,0,4.36
2025,ADK90,Canoe,oc4stocktour,1,15033,59.2,0,2.97
2023,ADK90,Kayak,k1,1,15034.5,64.2,0.421,4.17
2008,ADK90,Canoe,open,NA,15036,63.5,0.268,3.46
2019,ADK90,Unknown,open,33,15036,59,0.02,3.67
2019,ADK90,Unknown,open,44,15038,59,0.02,3.67
2014,ADK90,Canoe,oc1rec,9,15040,65,0,2.97
2010,ADK90,Guideboat,g2,2,15040,63.4,0,3.19
2021,ADK90,Canoe,oc4stockmaster,4,15041,68.4,0.028,3.04
2025,ADK90,Canoe,oc2stockmixveteran,4,15043.9,59.2,0,2.97
2025,ADK90,Canoe,oc1stock,3,15048.4,59.2,0,2.97
2008,ADK90,Canoe,oc4mix,12,15049,63.5,0.268,3.46
2023,ADK90,Canoe,oc1stockmaster,3,15049,64.2,0.421,4.17
2010,ADK90,Canoe,open,NA,15051,63.4,0,3.19
2009,ADK90,Canoe,open,NA,15052,63.8,0.028,3.28
2011,ADK90,Canoe,oc1stock,4,15055,61.2,0,4.36
2009,ADK90,Canoe,open,NA,15056,63.8,0.028,3.28
2008,ADK90,Canoe,open,NA,15060,63.5,0.268,3.46
2022,ADK90,Kayak,k1tournc,2,15062.5,70.5,0,3.32
2022,ADK90,Unknown,solorecmaster,4,15063.1,70.5,0,3.32
2010,ADK90,Canoe,oc1rec,5,15064,63.4,0,3.19
2022,ADK90,Canoe,oc2stocktour,1,15064.4,70.5,0,3.32
2022,ADK90,Kayak,k2,3,15065.5,70.5,0,3.32
2012,ADK90,Canoe,oc1rec,4,15066,60.8,0.02,3.05
2021,ADK90,Guideboat,g2,1,15066,68.4,0.028,3.04
2015,ADK90,Canoe,oc2stockmix,1,15067,64.2,1.535,3.45
2011,ADK90,Canoe,open,NA,15068,61.2,0,4.36
2023,ADK90,Kayak,k2,3,15068.6,64.2,0.421,4.17
2015,ADK90,Canoe,open,NA,15069,64.2,1.535,3.45
2008,ADK90,Canoe,open,NA,15069,63.5,0.268,3.46
2022,ADK90,Canoe,oc2stockopen,12,15073.3,70.5,0,3.32
2015,ADK90,Canoe,oc1stock,1,15074,64.2,1.535,3.45
2014,ADK90,Canoe,oc2am,2,15077,65,0,2.97
2011,ADK90,Canoe,open,NA,15078,61.2,0,4.36
2013,ADK90,Kayak,k1tourwomen,1,15078,59.8,0.185,3.56
2019,ADK90,Unknown,open,35,15078,59,0.02,3.67
2017,ADK90,Canoe,oc1recmaster,4,15081,56.9,0,4
2014,ADK90,Canoe,open,NA,15081,65,0,2.97
2009,ADK90,Canoe,oc1amveteran,1,15086,63.8,0.028,3.28
2011,ADK90,Canoe,oc2stock,9,15086,61.2,0,4.36
2021,ADK90,Canoe,oc2stockmixmaster,3,15089,68.4,0.028,3.04
2025,ADK90,Canoe,oc4stocktour,2,15089.2,59.2,0,2.97
2017,ADK90,Canoe,open,NA,15095,56.9,0,4
2010,ADK90,Kayak,k2master,3,15096,63.4,0,3.19
2025,ADK90,Canoe,oc2stockmaster,6,15098.3,59.2,0,2.97
2025,ADK90,Canoe,oc2stockmaster,4,15101.2,59.2,0,2.97
2014,ADK90,Canoe,open,NA,15102,65,0,2.97
2012,ADK90,Canoe,open,NA,15110,60.8,0.02,3.05
2010,ADK90,Canoe,open,NA,15110,63.4,0,3.19
2019,ADK90,Unknown,open,47,15114,59,0.02,3.67
2017,ADK90,Canoe,open,NA,15117,56.9,0,4
2017,ADK90,Kayak,k1tourveteran,3,15117,56.9,0,4
2009,ADK90,Kayak,k2mix,4,15126,63.8,0.028,3.28
2021,ADK90,Unknown,open,3,15128,68.4,0.028,3.04
2019,ADK90,Unknown,voyageur,5,15128,59,0.02,3.67
2008,ADK90,Canoe,open,NA,15130,63.5,0.268,3.46
2013,ADK90,Canoe,open,NA,15133,59.8,0.185,3.56
2009,ADK90,Kayak,k2women,3,15135,63.8,0.028,3.28
2008,ADK90,Canoe,oc2recmix,1,15136,63.5,0.268,3.46
2021,ADK90,Guideboat,g2,4,15142,68.4,0.028,3.04
2012,ADK90,Canoe,open,NA,15143,60.8,0.02,3.05
2018,ADK90,Canoe,open,NA,15145,54.4,0,3.2
2009,ADK90,Guideboat,g2,3,15146,63.8,0.028,3.28
2012,ADK90,Canoe,oc2stockmix,2,15149,60.8,0.02,3.05
2010,ADK90,Canoe,oc2stock,4,15151,63.4,0,3.19
2015,ADK90,Canoe,open,NA,15152,64.2,1.535,3.45
2023,ADK90,Canoe,oc1stockmaster,4,15152.2,64.2,0.421,4.17
2011,ADK90,Canoe,oc4women,3,15153,61.2,0,4.36
2023,ADK90,Canoe,oc2rec,1,15154.7,64.2,0.421,4.17
2013,ADK90,Canoe,open,NA,15155,59.8,0.185,3.56
2009,ADK90,Canoe,oc4mix,12,15158,63.8,0.028,3.28
2008,ADK90,Canoe,open,NA,15159,63.5,0.268,3.46
2025,ADK90,Canoe,oc2stock,13,15160.9,59.2,0,2.97
2011,ADK90,Canoe,open,NA,15162,61.2,0,4.36
2015,ADK90,Canoe,open,NA,15167,64.2,1.535,3.45
2023,ADK90,Canoe,oc2stock,10,15167.9,64.2,0.421,4.17
2025,ADK90,Canoe,oc2stock,14,15168.2,59.2,0,2.97
2025,ADK90,Canoe,oc4stockmix,13,15171.2,59.2,0,2.97
2009,ADK90,Canoe,open,NA,15173,63.8,0.028,3.28
2025,ADK90,Canoe,oc4stockwomen,4,15174.4,59.2,0,2.97
2009,ADK90,Canoe,oc2family,2,15175,63.8,0.028,3.28
2015,ADK90,Canoe,open,NA,15176,64.2,1.535,3.45
2023,ADK90,Canoe,oc2stocknc,1,15177.7,64.2,0.421,4.17
2018,ADK90,Canoe,open,NA,15182,54.4,0,3.2
2009,ADK90,Canoe,oc1stock,4,15184,63.8,0.028,3.28
2011,ADK90,Guideboat,g1,2,15189,61.2,0,4.36
2022,ADK90,Canoe,oc2jrsr,2,15189.8,70.5,0,3.32
2023,ADK90,Canoe,oc2stock,12,15192,64.2,0.421,4.17
2021,ADK90,Canoe,oc4stockwomenmaster,4,15192,68.4,0.028,3.04
2022,ADK90,Canoe,oc2stockveteran,4,15192.4,70.5,0,3.32
2009,ADK90,Canoe,open,NA,15196,63.8,0.028,3.28
2021,ADK90,Unknown,open,2,15198,68.4,0.028,3.04
2022,ADK90,Canoe,oc2stockmix,3,15198,70.5,0,3.32
2011,ADK90,Canoe,open,NA,15200,61.2,0,4.36
2019,ADK90,Canoe,oc2stockmaster,6,15203,59,0.02,3.67
2019,ADK90,Unknown,open,37,15205,59,0.02,3.67
2015,ADK90,Canoe,voyageur,8,15206,64.2,1.535,3.45
2017,ADK90,Guideboat,g2,2,15206,56.9,0,4
2017,ADK90,Canoe,oc1rec,2,15206,56.9,0,4
2019,ADK90,Canoe,oc2ammix,2,15207,59,0.02,3.67
2008,ADK90,Canoe,oc2ammixmaster,8,15210,63.5,0.268,3.46
2013,ADK90,Canoe,open,NA,15212,59.8,0.185,3.56
2009,ADK90,Canoe,open,NA,15213,63.8,0.028,3.28
2022,ADK90,Canoe,oc2stocktour,2,15216.8,70.5,0,3.32
2019,ADK90,Unknown,open,64,15224,59,0.02,3.67
2012,ADK90,Guideboat,g2,5,15225,60.8,0.02,3.05
2011,ADK90,Canoe,oc2family,2,15226,61.2,0,4.36
2012,ADK90,Canoe,open,NA,15226,60.8,0.02,3.05
2025,ADK90,Kayak,k2tournc,1,15228,59.2,0,2.97
2013,ADK90,Canoe,open,NA,15228,59.8,0.185,3.56
2009,ADK90,Canoe,oc2stockmaster,8,15228,63.8,0.028,3.28
2023,ADK90,Kayak,k1veteran,2,15228.2,64.2,0.421,4.17
2012,ADK90,Canoe,oc1stock,4,15234,60.8,0.02,3.05
2012,ADK90,Canoe,open,NA,15235,60.8,0.02,3.05
2012,ADK90,Canoe,open,NA,15235,60.8,0.02,3.05
2017,ADK90,Canoe,open,NA,15237,56.9,0,4
2023,ADK90,Kayak,k1womennc,1,15237.4,64.2,0.421,4.17
2022,ADK90,Canoe,oc4stockwomen,4,15239.7,70.5,0,3.32
2022,ADK90,Canoe,oc2stockopen,10,15240.4,70.5,0,3.32
2025,ADK90,Unknown,solorecmaster,7,15242.7,59.2,0,2.97
2009,ADK90,Canoe,open,NA,15244,63.8,0.028,3.28
2021,ADK90,SUP,solorecveteran,1,15248,68.4,0.028,3.04
2022,ADK90,Canoe,oc1stockveteran,1,15249.9,70.5,0,3.32
2019,ADK90,Unknown,open,54,15250,59,0.02,3.67
2022,ADK90,Canoe,oc2stock,2,15251.7,70.5,0,3.32
2015,ADK90,Kayak,k1tourmaster,8,15252,64.2,1.535,3.45
2015,ADK90,Kayak,k1tourmaster,6,15254,64.2,1.535,3.45
2022,ADK90,Unknown,solorectour,2,15254.4,70.5,0,3.32
2023,ADK90,Canoe,oc4,3,15256.2,64.2,0.421,4.17
2021,ADK90,Canoe,oc2stock,6,15257,68.4,0.028,3.04
2017,ADK90,Canoe,oc2rec,4,15258,56.9,0,4
2011,ADK90,Canoe,oc4,8,15260,61.2,0,4.36
2025,ADK90,Canoe,oc2stockmixveteran,5,15262.1,59.2,0,2.97
2025,ADK90,Kayak,k1sportnc,1,15263.9,59.2,0,2.97
2010,ADK90,Canoe,oc2ammix,5,15264,63.4,0,3.19
2014,ADK90,Canoe,open,NA,15267,65,0,2.97
2021,ADK90,Canoe,oc2,2,15269,68.4,0.028,3.04
2022,ADK90,Unknown,solorec,3,15269.5,70.5,0,3.32
2015,ADK90,Canoe,open,NA,15273,64.2,1.535,3.45
2013,ADK90,Canoe,open,NA,15273,59.8,0.185,3.56
2009,ADK90,Canoe,open,NA,15277,63.8,0.028,3.28
2018,ADK90,Kayak,k1tour,7,15278,54.4,0,3.2
2015,ADK90,Canoe,open,NA,15278,64.2,1.535,3.45
2011,ADK90,Canoe,open,NA,15278,61.2,0,4.36
2021,ADK90,Canoe,oc2stock,9,15281,68.4,0.028,3.04
2018,ADK90,Kayak,k2,2,15283,54.4,0,3.2
2009,ADK90,Canoe,oc1rec,4,15285,63.8,0.028,3.28
2023,ADK90,Canoe,oc4stockmix,16,15286.2,64.2,0.421,4.17
2023,ADK90,Canoe,oc3stocknc,1,15286.7,64.2,0.421,4.17
2012,ADK90,Canoe,oc1stock,5,15289,60.8,0.02,3.05
2009,ADK90,Canoe,oc2stockmixmaster,10,15291,63.8,0.028,3.28
2019,ADK90,Canoe,oc1recmaster,1,15292,59,0.02,3.67
2013,ADK90,Canoe,oc4,15,15295,59.8,0.185,3.56
2017,ADK90,Guideboat,g1,2,15297,56.9,0,4
2010,ADK90,Canoe,oc4mix,12,15301,63.4,0,3.19
2009,ADK90,Guideboat,g1,2,15303,63.8,0.028,3.28
2017,ADK90,Canoe,open,NA,15308,56.9,0,4
2018,ADK90,Canoe,open,NA,15308,54.4,0,3.2
2022,ADK90,Canoe,oc2stockmix,4,15310.6,70.5,0,3.32
2010,ADK90,Canoe,open,NA,15311,63.4,0,3.19
2023,ADK90,Canoe,oc1stockveteran,2,15312.3,64.2,0.421,4.17
2009,ADK90,Canoe,oc2stockmaster,10,15317,63.8,0.028,3.28
2021,ADK90,Canoe,oc2stock,7,15318,68.4,0.028,3.04
2022,ADK90,Guideboat,g2master,1,15321.2,70.5,0,3.32
2011,ADK90,Canoe,open,NA,15322,61.2,0,4.36
2013,ADK90,Guideboat,g2,4,15323,59.8,0.185,3.56
2009,ADK90,Canoe,open,NA,15325,63.8,0.028,3.28
2012,ADK90,Canoe,open,NA,15331,60.8,0.02,3.05
2011,ADK90,Guideboat,g2,4,15333,61.2,0,4.36
2011,ADK90,Guideboat,g2,5,15335,61.2,0,4.36
2011,ADK90,Canoe,oc2recmix,2,15335,61.2,0,4.36
2011,ADK90,Canoe,oc2rec,6,15338,61.2,0,4.36
2008,ADK90,Canoe,oc2stockmixmaster,5,15340,63.5,0.268,3.46
2014,ADK90,Canoe,open,NA,15344,65,0,2.97
2023,ADK90,Canoe,oc2stockwomen,2,15344,64.2,0.421,4.17
2022,ADK90,Canoe,oc2stocktour,3,15346.7,70.5,0,3.32
2025,ADK90,Unknown,solorec,4,15350,59.2,0,2.97
2014,ADK90,Canoe,open,NA,15354,65,0,2.97
2021,ADK90,Canoe,oc4stockmixmaster,5,15355,68.4,0.028,3.04
2017,ADK90,Canoe,open,NA,15357,56.9,0,4
2019,ADK90,Guideboat,g2mix,1,15358,59,0.02,3.67
2023,ADK90,Canoe,oc2stockmix,5,15361,64.2,0.421,4.17
2017,ADK90,Canoe,open,NA,15362,56.9,0,4
2025,ADK90,Canoe,oc2stockmix,5,15366.9,59.2,0,2.97
2017,ADK90,Canoe,open,NA,15368,56.9,0,4
2025,ADK90,Canoe,oc2stocktour,2,15370.3,59.2,0,2.97
2023,ADK90,Canoe,oc2stockmix,4,15373,64.2,0.421,4.17
2023,ADK90,Canoe,oc2stock,13,15378,64.2,0.421,4.17
2025,ADK90,Canoe,oc4stock,16,15380.9,59.2,0,2.97
2025,ADK90,Guideboat,g1,1,15383,59.2,0,2.97
2014,ADK90,Canoe,open,NA,15384,65,0,2.97
2022,ADK90,Unknown,solorectour,3,15387.1,70.5,0,3.32
2019,ADK90,Unknown,open,48,15391,59,0.02,3.67
2025,ADK90,Canoe,oc2stocktour,1,15395.7,59.2,0,2.97
2014,ADK90,Canoe,oc1stockmaster,3,15396,65,0,2.97
2019,ADK90,Canoe,oc2stockmix,5,15398,59,0.02,3.67
2008,ADK90,Canoe,open,NA,15400,63.5,0.268,3.46
2019,ADK90,Canoe,oc2stockveteran,4,15402,59,0.02,3.67
2023,ADK90,Guideboat,g2,2,15408.8,64.2,0.421,4.17
2018,ADK90,Canoe,open,NA,15409,54.4,0,3.2
2010,ADK90,Kayak,k1tour,4,15409,63.4,0,3.19
2014,ADK90,Canoe,open,NA,15411,65,0,2.97
2025,ADK90,Guideboat,g2mixmaster,1,15413.9,59.2,0,2.97
2010,ADK90,Canoe,oc2stock,6,15414,63.4,0,3.19
2011,ADK90,Canoe,open,NA,15414,61.2,0,4.36
2008,ADK90,Guideboat,g2,6,15414,63.5,0.268,3.46
2013,ADK90,Canoe,open,NA,15418,59.8,0.185,3.56
2025,ADK90,Canoe,oc4stockmix,12,15421.1,59.2,0,2.97
2008,ADK90,Canoe,open,NA,15423,63.5,0.268,3.46
2021,ADK90,Unknown,open3,2,15424,68.4,0.028,3.04
2025,ADK90,Canoe,oc3stockmix,4,15425.8,59.2,0,2.97
2025,ADK90,Canoe,oc2rec,1,15426,59.2,0,2.97
2013,ADK90,Canoe,open,NA,15426,59.8,0.185,3.56
2011,ADK90,Canoe,oc1rec,4,15426,61.2,0,4.36
2010,ADK90,Canoe,oc2ammix,4,15429,63.4,0,3.19
2015,ADK90,Kayak,k1tourmaster,7,15431,64.2,1.535,3.45
2008,ADK90,Canoe,oc1stock,5,15431,63.5,0.268,3.46
2025,ADK90,Canoe,oc2stockmix,6,15432.9,59.2,0,2.97
2018,ADK90,Canoe,open,NA,15433,54.4,0,3.2
2012,ADK90,Canoe,open,NA,15433,60.8,0.02,3.05
2009,ADK90,Canoe,oc2recmix,3,15436,63.8,0.028,3.28
2014,ADK90,Canoe,oc2stock,8,15438,65,0,2.97
2019,ADK90,Canoe,oc2stockveteran,3,15440,59,0.02,3.67
2019,ADK90,Unknown,open,78,15440,59,0.02,3.67
2011,ADK90,Canoe,open,NA,15444,61.2,0,4.36
2025,ADK90,Canoe,oc4stockmix,14,15446.2,59.2,0,2.97
