year,raceId,boatType,classId,place,value,temp,rain,water
2016,ADK90,Canoe,oc4open,1,15748,69.6,0.004,3.19
2016,ADK90,Canoe,oc4mix,1,15751,69.6,0.004,3.19
2019,ADK90,Kayak,k1unlimited,2,15764,59.3,0.008,4.97
2024,ADK90,Canoe,oc4open,4,15765.7,59.6,0.768,4.26
2009,ADK90,Canoe,voyageur,3,15784,60,0.185,4.03
2009,ADK90,Canoe,voyageur,2,15792,60,0.185,4.03
2016,ADK90,Canoe,oc4open,2,15834,69.6,0.004,3.19
2022,ADK90,Canoe,oc4,4,15854.4,67.5,0,3.91
2013,ADK90,Canoe,oc4mix,5,15859,57.4,0.047,4.6
2012,ADK90,Canoe,voyageur,1,15866,69.1,0.516,4.29
2013,ADK90,Canoe,oc4mix,6,15869,57.4,0.047,4.6
2025,ADK90,Canoe,oc4open,2,15876.3,60.5,0.134,3.08
2019,ADK90,Canoe,oc4open,3,15924,59.3,0.008,4.97
2025,ADK90,Canoe,oc4open,3,15956.6,60.5,0.134,3.08
2013,ADK90,Kayak,k1unlimited,1,15970,57.4,0.047,4.6
2015,ADK90,Canoe,oc4open,2,15992,63,0.185,2.75
2019,ADK90,Unknown,voyageur,1,15994,59.3,0.008,4.97
2014,ADK90,Canoe,oc4,2,15999,68.9,0.067,4.01
2010,ADK90,Canoe,oc4mix,1,16011,58.4,0,3.89
2017,ADK90,Canoe,oc4open,3,16017,52.8,0.02,5.46
2011,ADK90,Canoe,oc4mix,1,16059,62.9,0,7.28
2008,ADK90,Kayak,k1unlimited,2,16066,70.2,0.323,4.58
2011,ADK90,Kayak,k2,1,16071,62.9,0,7.28
2018,ADK90,Kayak,k1unlimited,1,16074,58.7,0,2.76
2011,ADK90,Kayak,k2,2,16081,62.9,0,7.28
2024,ADK90,Canoe,oc4openmix,3,16102.2,59.6,0.768,4.26
2011,ADK90,Canoe,oc4,3,16112,62.9,0,7.28
2016,ADK90,Canoe,voyageur,1,16112,69.6,0.004,3.19
2025,ADK90,Canoe,oc4openmix,2,16127,60.5,0.134,3.08
2025,ADK90,Canoe,oc4openmix,1,16128.5,60.5,0.134,3.08
2013,ADK90,Canoe,oc4,1,16140,57.4,0.047,4.6
2014,ADK90,Kayak,k2mix,1,16153,68.9,0.067,4.01
2017,ADK90,Canoe,voyageur,2,16156,52.8,0.02,5.46
2010,ADK90,Canoe,voyageur,2,16182,58.4,0,3.89
2010,ADK90,Canoe,voyageur,3,16183,58.4,0,3.89
2013,ADK90,Canoe,oc4open,6,16191,57.4,0.047,4.6
2016,ADK90,Canoe,oc4mix,2,16193,69.6,0.004,3.19
2008,ADK90,Canoe,oc4mix,1,16200,70.2,0.323,4.58
2023,ADK90,Canoe,oc4mix,4,16201.3,65.2,0,5
2010,ADK90,Canoe,oc4,1,16205,58.4,0,3.89
2012,ADK90,Canoe,oc4,1,16214,69.1,0.516,4.29
2024,ADK90,Unknown,voyageurmix,1,16233.6,59.6,0.768,4.26
2021,ADK90,Canoe,oc4stockmixmaster,2,16238,60,0,5.13
2015,ADK90,Canoe,oc4,1,16256,63,0.185,2.75
2019,ADK90,Canoe,oc4stockmix,1,16271,59.3,0.008,4.97
2011,ADK90,Canoe,oc4mix,4,16272,62.9,0,7.28
2008,ADK90,Canoe,voyageur,3,16276,70.2,0.323,4.58
2013,ADK90,Canoe,oc4mix,7,16276,57.4,0.047,4.6
2011,ADK90,Canoe,oc2ammix,1,16287,62.9,0,7.28
2013,ADK90,Canoe,oc4,4,16289,57.4,0.047,4.6
2011,ADK90,Canoe,oc4mix,2,16293,62.9,0,7.28
2022,ADK90,Canoe,oc4,5,16298.4,67.5,0,3.91
2025,ADK90,Canoe,oc2openexhibmix,1,16299.6,60.5,0.134,3.08
2022,ADK90,Canoe,voyageur,1,16299.9,67.5,0,3.91
2009,ADK90,Canoe,oc2ammaster,1,16310,60,0.185,4.03
2013,ADK90,Canoe,oc4,3,16311,57.4,0.047,4.6
2014,ADK90,Canoe,oc4open,4,16328,68.9,0.067,4.01
2011,ADK90,Canoe,oc4mix,3,16343,62.9,0,7.28
2016,ADK90,Canoe,oc4open,3,16345,69.6,0.004,3.19
2009,ADK90,Canoe,oc2am,1,16376,60,0.185,4.03
2010,ADK90,Canoe,oc4,2,16376,58.4,0,3.89
2017,ADK90,Kayak,k2,2,16379,52.8,0.02,5.46
2023,ADK90,Canoe,oc4stock,1,16391.6,65.2,0,5
2022,ADK90,Canoe,oc4,6,16403.1,67.5,0,3.91
2016,ADK90,Canoe,voyageur,2,16407,69.6,0.004,3.19
2015,ADK90,Canoe,voyageur,1,16424,63,0.185,2.75
2019,ADK90,Canoe,oc4stockmix,2,16424,59.3,0.008,4.97
2012,ADK90,Canoe,voyageur,2,16427,69.1,0.516,4.29
2017,ADK90,Canoe,oc4,2,16435,52.8,0.02,5.46
2009,ADK90,Canoe,oc4,1,16454,60,0.185,4.03
2011,ADK90,Canoe,oc4mix,6,16462,62.9,0,7.28
2011,ADK90,Canoe,oc2am,1,16472,62.9,0,7.28
2012,ADK90,Canoe,oc4open,3,16475,69.1,0.516,4.29
2015,ADK90,Canoe,oc4open,3,16477,63,0.185,2.75
2014,ADK90,Canoe,oc4mix,2,16480,68.9,0.067,4.01
2022,ADK90,Canoe,oc4stock,1,16487.8,67.5,0,3.91
2025,ADK90,Canoe,oc4openmix,3,16493.3,60.5,0.134,3.08
2018,ADK90,Canoe,oc4open,1,16494,58.7,0,2.76
2010,ADK90,Kayak,k2master,2,16498,58.4,0,3.89
2011,ADK90,Canoe,oc4mix,7,16498,62.9,0,7.28
2008,ADK90,Canoe,oc4,1,16507,70.2,0.323,4.58
2014,ADK90,Canoe,oc4,3,16527,68.9,0.067,4.01
2021,ADK90,Canoe,oc4stock,3,16530,60,0,5.13
2012,ADK90,Canoe,oc4mix,1,16538,69.1,0.516,4.29
2008,ADK90,Canoe,oc4,2,16546,70.2,0.323,4.58
2010,ADK90,Canoe,oc4,3,16549,58.4,0,3.89
2008,ADK90,Canoe,voyageur,4,16549,70.2,0.323,4.58
2013,ADK90,Canoe,oc4,6,16551,57.4,0.047,4.6
2013,ADK90,Kayak,k2mix,1,16555,57.4,0.047,4.6
2022,ADK90,Kayak,k1unlimitedmaster,1,16562.3,67.5,0,3.91
2013,ADK90,Canoe,oc4,2,16564,57.4,0.047,4.6
2024,ADK90,Canoe,oc4stockmix,1,16570.7,59.6,0.768,4.26
2008,ADK90,Canoe,oc2am,1,16582,70.2,0.323,4.58
2008,ADK90,Canoe,oc2am,2,16582,70.2,0.323,4.58
2011,ADK90,Canoe,oc4open,3,16594,62.9,0,7.28
2013,ADK90,Kayak,k2mix,2,16605,57.4,0.047,4.6
2019,ADK90,Canoe,oc4stockmix,3,16609,59.3,0.008,4.97
2008,ADK90,Canoe,oc2ammaster,1,16610,70.2,0.323,4.58
2008,ADK90,Kayak,k2,1,16613,70.2,0.323,4.58
2013,ADK90,Canoe,oc4,7,16613,57.4,0.047,4.6
2012,ADK90,Canoe,oc4open,4,16622,69.1,0.516,4.29
2018,ADK90,Canoe,oc4open,2,16625,58.7,0,2.76
2013,ADK90,Canoe,oc4mix,8,16630,57.4,0.047,4.6
2011,ADK90,Canoe,voyageur,4,16632,62.9,0,7.28
2008,ADK90,Canoe,oc2ammaster,3,16636,70.2,0.323,4.58
2008,ADK90,Canoe,oc2ammixmaster,1,16646,70.2,0.323,4.58
2025,ADK90,Canoe,oc4open,4,16648.1,60.5,0.134,3.08
2023,ADK90,Canoe,oc4mix,5,16651.8,65.2,0,5
2022,ADK90,Canoe,oc2stockmixveteran,1,16665,67.5,0,3.91
2012,ADK90,Canoe,oc4mix,2,16673,69.1,0.516,4.29
2011,ADK90,Canoe,oc2am,3,16684,62.9,0,7.28
2011,ADK90,Canoe,oc4open,4,16693,62.9,0,7.28
2021,ADK90,Canoe,oc4stockmaster,1,16700,60,0,5.13
2023,ADK90,Canoe,oc4stockmix,1,16703.6,65.2,0,5
2017,ADK90,Canoe,oc4,3,16716,52.8,0.02,5.46
2015,ADK90,Canoe,oc4mix,1,16727,63,0.185,2.75
2023,ADK90,Canoe,oc4,2,16729.9,65.2,0,5
2008,ADK90,Canoe,voyageur,5,16752,70.2,0.323,4.58
2023,ADK90,Canoe,oc4stock,2,16752.4,65.2,0,5
2011,ADK90,Canoe,oc4mix,9,16758,62.9,0,7.28
2012,ADK90,Canoe,oc4mix,3,16762,69.1,0.516,4.29
2011,ADK90,Canoe,oc4mix,5,16762,62.9,0,7.28
2008,ADK90,Canoe,oc2ammaster,2,16765,70.2,0.323,4.58
2010,ADK90,Kayak,k2master,1,16767,58.4,0,3.89
2010,ADK90,Canoe,oc2am,1,16782,58.4,0,3.89
2014,ADK90,Canoe,oc4mix,1,16782,68.9,0.067,4.01
2010,ADK90,Canoe,oc4mix,2,16800,58.4,0,3.89
2016,ADK90,Canoe,oc4,1,16803,69.6,0.004,3.19
2017,ADK90,Canoe,oc4open,4,16807,52.8,0.02,5.46
2013,ADK90,Canoe,oc4,5,16816,57.4,0.047,4.6
2014,ADK90,Canoe,oc4mix,3,16818,68.9,0.067,4.01
2009,ADK90,Canoe,oc4mix,1,16829,60,0.185,4.03
2012,ADK90,Canoe,oc4open,6,16835,69.1,0.516,4.29
2009,ADK90,Canoe,oc4mix,2,16844,60,0.185,4.03
2021,ADK90,Canoe,oc4mix,1,16847,60,0,5.13
2024,ADK90,Canoe,oc4stockmaster,1,16859.4,59.6,0.768,4.26
2021,ADK90,Canoe,oc4stockmaster,2,16863,60,0,5.13
2018,ADK90,Canoe,oc4open,3,16876,58.7,0,2.76
2011,ADK90,Canoe,oc2am,2,16888,62.9,0,7.28
2011,ADK90,Canoe,oc4mix,8,16893,62.9,0,7.28
2023,ADK90,Canoe,oc4stockmix,2,16894,65.2,0,5
2010,ADK90,Canoe,voyageur,4,16901,58.4,0,3.89
2015,ADK90,Canoe,oc4mix,2,16902,63,0.185,2.75
2019,ADK90,Canoe,oc4open,4,16931,59.3,0.008,4.97
2017,ADK90,Canoe,oc4mix,1,16935,52.8,0.02,5.46
2008,ADK90,Kayak,k2,2,16953,70.2,0.323,4.58
2009,ADK90,Kayak,k2,1,16957,60,0.185,4.03
2010,ADK90,Canoe,oc4,4,16964,58.4,0,3.89
2021,ADK90,Kayak,k1tourwomenmaster,1,16981,60,0,5.13
2021,ADK90,Kayak,k2,1,16984,60,0,5.13
2024,ADK90,Kayak,k1sportmaster,1,16988,59.6,0.768,4.26
2008,ADK90,Kayak,k1tourveteran,1,16991,70.2,0.323,4.58
2019,ADK90,Kayak,k1tourmaster,1,16992,59.3,0.008,4.97
2024,ADK90,Canoe,oc4stockmix,2,16994.6,59.6,0.768,4.26
2021,ADK90,Canoe,oc4stockmixmaster,3,17012,60,0,5.13
2019,ADK90,Kayak,k2,1,17013,59.3,0.008,4.97
2010,ADK90,Canoe,oc4,5,17019,58.4,0,3.89
2017,ADK90,Canoe,oc4,4,17024,52.8,0.02,5.46
2008,ADK90,Kayak,k1unlimited,3,17031,70.2,0.323,4.58
2017,ADK90,Canoe,oc4,6,17037,52.8,0.02,5.46
2019,ADK90,Canoe,oc4stock,1,17077,59.3,0.008,4.97
2021,ADK90,Canoe,oc4stockmix,1,17084,60,0,5.13
2021,ADK90,Unknown,voyageur,2,17084,60,0,5.13
2017,ADK90,Canoe,oc4,5,17096,52.8,0.02,5.46
2008,ADK90,Canoe,oc4,3,17101,70.2,0.323,4.58
2023,ADK90,Canoe,oc4stock,3,17108.2,65.2,0,5
2021,ADK90,Kayak,k2veteran,1,17115,60,0,5.13
2022,ADK90,Canoe,oc4stock,2,17120.4,67.5,0,3.91
2021,ADK90,Canoe,oc2stock,1,17121,60,0,5.13
2015,ADK90,Canoe,voyageur,2,17124,63,0.185,2.75
2019,ADK90,Kayak,k1tourmaster,2,17144,59.3,0.008,4.97
2013,ADK90,Kayak,k2master,1,17152,57.4,0.047,4.6
2008,ADK90,Canoe,voyageuropen,1,17155,70.2,0.323,4.58
2017,ADK90,Canoe,oc2ammix,1,17164,52.8,0.02,5.46
2015,ADK90,Canoe,oc4open,4,17175,63,0.185,2.75
2009,ADK90,Canoe,oc4mix,3,17176,60,0.185,4.03
2021,ADK90,Canoe,oc2stockmixmaster,1,17185,60,0,5.13
2012,ADK90,Canoe,oc4open,5,17198,69.1,0.516,4.29
2008,ADK90,Canoe,oc2am,3,17200,70.2,0.323,4.58
2009,ADK90,Canoe,oc4,2,17224,60,0.185,4.03
2021,ADK90,Canoe,oc2stockmixveterans,1,17235,60,0,5.13
2008,ADK90,Canoe,oc2stockmaster,1,17243,70.2,0.323,4.58
2009,ADK90,Kayak,k2,2,17243,60,0.185,4.03
2019,ADK90,Unknown,voyageur,2,17248,59.3,0.008,4.97
2025,ADK90,Canoe,oc4stock,1,17259,60.5,0.134,3.08
2015,ADK90,Canoe,oc4mix,3,17264,63,0.185,2.75
2022,ADK90,Canoe,oc4stockmix,1,17266.6,67.5,0,3.91
2022,ADK90,Canoe,oc4,8,17271.3,67.5,0,3.91
2010,ADK90,Canoe,oc2ammix,1,17272,58.4,0,3.89
2009,ADK90,Canoe,oc4,4,17273,60,0.185,4.03
2009,ADK90,Kayak,k1unlimted,1,17278,60,0.185,4.03
2023,ADK90,Canoe,oc4stockmix,3,17292.3,65.2,0,5
2021,ADK90,Canoe,oc4stock,4,17307,60,0,5.13
2008,ADK90,Canoe,oc2stockmaster,2,17310,70.2,0.323,4.58
2009,ADK90,Canoe,voyageur,4,17311,60,0.185,4.03
2017,ADK90,Canoe,oc4mix,3,17313,52.8,0.02,5.46
2009,ADK90,Canoe,oc2am,2,17313,60,0.185,4.03
2011,ADK90,Canoe,open,NA,17333,62.9,0,7.28
2022,ADK90,Canoe,oc4,7,17334.2,67.5,0,3.91
2013,ADK90,Canoe,oc4mix,9,17336,57.4,0.047,4.6
2013,ADK90,Canoe,oc2stock,2,17337,57.4,0.047,4.6
2023,ADK90,Kayak,k1master,1,17341.6,65.2,0,5
2017,ADK90,Kayak,k2mix,1,17342,52.8,0.02,5.46
2022,ADK90,Canoe,oc4stockmix,2,17342.4,67.5,0,3.91
2021,ADK90,Canoe,oc2mix,1,17348,60,0,5.13
2019,ADK90,Kayak,k1unlimited,3,17349,59.3,0.008,4.97
2021,ADK90,Canoe,oc4stockmix,2,17360,60,0,5.13
2014,ADK90,Canoe,oc4,4,17369,68.9,0.067,4.01
2017,ADK90,Canoe,oc4mix,2,17375,52.8,0.02,5.46
2010,ADK90,Canoe,oc2am,4,17386,58.4,0,3.89
2013,ADK90,Kayak,k1tour,1,17396,57.4,0.047,4.6
2009,ADK90,Canoe,oc2stock,1,17398,60,0.185,4.03
2013,ADK90,Canoe,oc2am,1,17406,57.4,0.047,4.6
2010,ADK90,Canoe,oc2ammaster,1,17407,58.4,0,3.89
2013,ADK90,Canoe,oc2stock,1,17412,57.4,0.047,4.6
2010,ADK90,Canoe,voyageur,5,17419,58.4,0,3.89
2011,ADK90,Canoe,oc2stockmixmaster,1,17422,62.9,0,7.28
2011,ADK90,Canoe,oc2stock,1,17429,62.9,0,7.28
2009,ADK90,Kayak,k1tourveteran,1,17435,60,0.185,4.03
2021,ADK90,Canoe,oc4mix,2,17442,60,0,5.13
2009,ADK90,Canoe,oc2ammaster,2,17445,60,0.185,4.03
2008,ADK90,Kayak,k1unlimited,4,17446,70.2,0.323,4.58
2014,ADK90,Kayak,k1tourmaster,1,17449,68.9,0.067,4.01
2012,ADK90,Canoe,oc4mix,4,17451,69.1,0.516,4.29
2014,ADK90,Canoe,oc4mix,4,17454,68.9,0.067,4.01
2017,ADK90,Kayak,k1tour,1,17455,52.8,0.02,5.46
2019,ADK90,Kayak,k2,2,17455,59.3,0.008,4.97
2017,ADK90,Canoe,oc2amwomen,1,17460,52.8,0.02,5.46
2008,ADK90,Kayak,k1women,2,17460,70.2,0.323,4.58
2018,ADK90,Canoe,oc4stock,1,17464,58.7,0,2.76
2010,ADK90,Canoe,oc2am,2,17469,58.4,0,3.89
2023,ADK90,Canoe,oc4mix,6,17470.7,65.2,0,5
2011,ADK90,Canoe,oc2am,4,17473,62.9,0,7.28
2011,ADK90,Canoe,oc2ammix,2,17474,62.9,0,7.28
2023,ADK90,Kayak,k2,2,17474.8,65.2,0,5
2011,ADK90,Canoe,oc4mix,12,17477,62.9,0,7.28
2014,ADK90,Canoe,oc4mix,5,17478,68.9,0.067,4.01
2008,ADK90,Canoe,oc2family,1,17482,70.2,0.323,4.58
2023,ADK90,Canoe,oc4stockwomen,1,17484,65.2,0,5
2013,ADK90,Kayak,k1tourveteran,1,17486,57.4,0.047,4.6
2012,ADK90,Kayak,k1tour,1,17487,69.1,0.516,4.29
2023,ADK90,Kayak,k1unlimited,2,17502.5,65.2,0,5
2008,ADK90,Canoe,oc4mix,2,17506,70.2,0.323,4.58
2013,ADK90,Canoe,oc4mix,10,17509,57.4,0.047,4.6
2009,ADK90,Canoe,oc4,3,17511,60,0.185,4.03
2011,ADK90,Kayak,k1tour,1,17514,62.9,0,7.28
2019,ADK90,Canoe,oc4stock,2,17515,59.3,0.008,4.97
2011,ADK90,Canoe,oc2stockmaster,1,17515,62.9,0,7.28
2025,ADK90,Kayak,k1open,1,17515.8,60.5,0.134,3.08
2011,ADK90,Canoe,open,NA,17538,62.9,0,7.28
2010,ADK90,Canoe,voyageur,6,17539,58.4,0,3.89
2012,ADK90,Kayak,k2,1,17539,69.1,0.516,4.29
2008,ADK90,Canoe,oc4mix,4,17552,70.2,0.323,4.58
2016,ADK90,Kayak,k1tourmaster,2,17553,69.6,0.004,3.19
2008,ADK90,Kayak,k1tour,1,17562,70.2,0.323,4.58
2021,ADK90,Kayak,k1tourveteran,1,17570,60,0,5.13
2011,ADK90,Kayak,k1unlimited,1,17596,62.9,0,7.28
2018,ADK90,Canoe,oc4stockmix,1,17601,58.7,0,2.76
2014,ADK90,Canoe,oc4,6,17622,68.9,0.067,4.01
2011,ADK90,Canoe,oc1rec,1,17625,62.9,0,7.28
2021,ADK90,Canoe,oc4stockmix,3,17627,60,0,5.13
2022,ADK90,Canoe,oc1stockmaster,1,17627.1,67.5,0,3.91
2014,ADK90,Canoe,oc2stockmix,1,17628,68.9,0.067,4.01
2024,ADK90,Kayak,k1sportmaster,2,17628.4,59.6,0.768,4.26
2010,ADK90,Canoe,oc4,6,17630,58.4,0,3.89
2008,ADK90,Canoe,oc2stock,1,17636,70.2,0.323,4.58
2025,ADK90,Canoe,oc4stockmix,1,17643.7,60.5,0.134,3.08
2008,ADK90,Canoe,oc2ammixmaster,2,17648,70.2,0.323,4.58
2016,ADK90,Kayak,k1tourmaster,1,17649,69.6,0.004,3.19
2010,ADK90,Canoe,oc2am,3,17655,58.4,0,3.89
2023,ADK90,Canoe,oc4stockgoldnc,1,17686.5,65.2,0,5
2024,ADK90,Canoe,oc4stockmix,3,17697.8,59.6,0.768,4.26
2009,ADK90,Kayak,k2mix,1,17703,60,0.185,4.03
2014,ADK90,Canoe,oc4,5,17706,68.9,0.067,4.01
2008,ADK90,Kayak,k1tourveteran,2,17712,70.2,0.323,4.58
2011,ADK90,Canoe,open,NA,17712,62.9,0,7.28
2025,ADK90,Canoe,oc4stockmixmaster,1,17715.7,60.5,0.134,3.08
2017,ADK90,Canoe,oc4mix,4,17716,52.8,0.02,5.46
2009,ADK90,Canoe,oc2ammix,1,17718,60,0.185,4.03
2012,ADK90,Canoe,oc2ammix,1,17720,69.1,0.516,4.29
2018,ADK90,Unknown,voyageur,1,17720,58.7,0,2.76
2011,ADK90,Canoe,oc4mix,10,17730,62.9,0,7.28
2013,ADK90,Canoe,oc4,9,17740,57.4,0.047,4.6
2022,ADK90,Canoe,oc4stockmix,3,17741.4,67.5,0,3.91
2016,ADK90,Canoe,oc2am,1,17748,69.6,0.004,3.19
2011,ADK90,Canoe,oc4,4,17749,62.9,0,7.28
2022,ADK90,Kayak,k1tourmaster,1,17750.4,67.5,0,3.91
2019,ADK90,Canoe,oc2stockveteran,1,17757,59.3,0.008,4.97
2017,ADK90,Canoe,oc4mix,5,17761,52.8,0.02,5.46
2010,ADK90,Canoe,oc4mix,3,17770,58.4,0,3.89
2008,ADK90,Kayak,k1women,3,17772,70.2,0.323,4.58
2008,ADK90,Canoe,oc2stock,2,17774,70.2,0.323,4.58
2008,ADK90,Canoe,oc2ammixmaster,3,17777,70.2,0.323,4.58
2013,ADK90,Canoe,open,NA,17790,57.4,0.047,4.6
2013,ADK90,Canoe,oc4,8,17799,57.4,0.047,4.6
2014,ADK90,Canoe,oc4mix,6,17801,68.9,0.067,4.01
2013,ADK90,Canoe,oc2stockmaster,1,17801,57.4,0.047,4.6
2016,ADK90,Canoe,oc4mix,5,17802,69.6,0.004,3.19
2008,ADK90,Kayak,k2,3,17804,70.2,0.323,4.58
2008,ADK90,Canoe,oc4,4,17807,70.2,0.323,4.58
2022,ADK90,Kayak,k1unlimitedveteran,1,17808.2,67.5,0,3.91
2024,ADK90,Canoe,oc4stockmix,4,17809.8,59.6,0.768,4.26
2022,ADK90,Kayak,k2,1,17809.8,67.5,0,3.91
2010,ADK90,Kayak,k2mix,1,17818,58.4,0,3.89
2024,ADK90,Canoe,oc2openmix,1,17820.4,59.6,0.768,4.26
2021,ADK90,Canoe,oc2mix,2,17822,60,0,5.13
2024,ADK90,Kayak,k1sportmaster,4,17823.5,59.6,0.768,4.26
2024,ADK90,Kayak,k1sportmaster,3,17825,59.6,0.768,4.26
2016,ADK90,Canoe,oc4mix,3,17835,69.6,0.004,3.19
2014,ADK90,Canoe,open,NA,17837,68.9,0.067,4.01
2011,ADK90,Kayak,k1unlimited,2,17851,62.9,0,7.28
2008,ADK90,Canoe,oc4mix,3,17851,70.2,0.323,4.58
2012,ADK90,Canoe,oc4,2,17859,69.1,0.516,4.29
2024,ADK90,Unknown,solorecveteran,1,17860.5,59.6,0.768,4.26
2013,ADK90,Kayak,k2mix,3,17862,57.4,0.047,4.6
2009,ADK90,Canoe,oc2stockmaster,1,17866,60,0.185,4.03
2022,ADK90,Kayak,k1tourmaster,2,17866.4,67.5,0,3.91
2014,ADK90,Canoe,oc4,7,17868,68.9,0.067,4.01
2010,ADK90,Canoe,oc2ammaster,2,17871,58.4,0,3.89
2019,ADK90,Kayak,k1tourmaster,3,17882,59.3,0.008,4.97
2019,ADK90,Canoe,oc4stockmix,4,17884,59.3,0.008,4.97
2024,ADK90,Canoe,oc4openmix,4,17885.5,59.6,0.768,4.26
2013,ADK90,Kayak,k1unlimited,3,17887,57.4,0.047,4.6
2008,ADK90,Canoe,voyageur,6,17890,70.2,0.323,4.58
2008,ADK90,Canoe,oc1am,1,17891,70.2,0.323,4.58
2022,ADK90,Canoe,oc2stockmixmaster,1,17892.9,67.5,0,3.91
2019,ADK90,Canoe,oc2am,1,17896,59.3,0.008,4.97
2011,ADK90,Canoe,oc2stockmaster,2,17896,62.9,0,7.28
2025,ADK90,Canoe,oc1open,1,17896.2,60.5,0.134,3.08
2024,ADK90,Canoe,oc4stockmaster,2,17897.9,59.6,0.768,4.26
2022,ADK90,Canoe,oc4stockmaster,1,17898.1,67.5,0,3.91
2011,ADK90,Canoe,open,NA,17908,62.9,0,7.28
2016,ADK90,Kayak,k1tourmaster,3,17908,69.6,0.004,3.19
2011,ADK90,Canoe,oc2stockveteran,1,17909,62.9,0,7.28
2022,ADK90,Canoe,oc4stockmix,4,17914.7,67.5,0,3.91
2010,ADK90,Canoe,oc2stockmaster,1,17924,58.4,0,3.89
2009,ADK90,Canoe,oc4,5,17926,60,0.185,4.03
2025,ADK90,Canoe,oc4stockmix,2,17926.7,60.5,0.134,3.08
2010,ADK90,Kayak,k1unlimited,1,17934,58.4,0,3.89
2024,ADK90,Kayak,k2,2,17934.6,59.6,0.768,4.26
2011,ADK90,Canoe,oc4women,1,17944,62.9,0,7.28
2024,ADK90,Canoe,oc2stockveteran,1,17946.7,59.6,0.768,4.26
2017,ADK90,Kayak,k1tourveteran,1,17951,52.8,0.02,5.46
2017,ADK90,Canoe,oc2stockmixmaster,1,17954,52.8,0.02,5.46
2021,ADK90,Canoe,oc4stockmix,4,17959,60,0,5.13
2023,ADK90,Canoe,oc4stock,4,17963.5,65.2,0,5
2011,ADK90,Canoe,oc2stockmixmaster,2,17968,62.9,0,7.28
2024,ADK90,Unknown,solorec,1,17970.3,59.6,0.768,4.26
2011,ADK90,Canoe,oc2ammix,3,17979,62.9,0,7.28
2012,ADK90,Canoe,voyageur,3,17980,69.1,0.516,4.29
2010,ADK90,Canoe,oc1am,1,17981,58.4,0,3.89
2017,ADK90,Canoe,oc2stock,2,17982,52.8,0.02,5.46
2014,ADK90,Canoe,oc4,9,17982,68.9,0.067,4.01
2011,ADK90,Canoe,open,NA,17984,62.9,0,7.28
2008,ADK90,Canoe,oc2stockmaster,3,17986,70.2,0.323,4.58
2008,ADK90,Kayak,k1unlimited,5,17992,70.2,0.323,4.58
2021,ADK90,Kayak,k1unlimited,1,17993,60,0,5.13
2024,ADK90,Canoe,oc4stockmix,6,18000.9,59.6,0.768,4.26
2011,ADK90,Canoe,oc2stockveteran,2,18003,62.9,0,7.28
2013,ADK90,Canoe,oc2am,2,18006,57.4,0.047,4.6
2025,ADK90,Kayak,k1sportmaster,1,18008.6,60.5,0.134,3.08
2023,ADK90,Canoe,oc1stockveteran,1,18011.1,65.2,0,5
2008,ADK90,Canoe,oc4mix,5,18012,70.2,0.323,4.58
2017,ADK90,Canoe,oc2stock,1,18012,52.8,0.02,5.46
2022,ADK90,Canoe,oc4stockmaster,2,18021.1,67.5,0,3.91
2014,ADK90,Canoe,oc1rec,1,18023,68.9,0.067,4.01
2024,ADK90,Canoe,oc4stockmix,5,18029.5,59.6,0.768,4.26
2008,ADK90,Kayak,k1women,4,18035,70.2,0.323,4.58
2012,ADK90,Canoe,oc2stockmaster,1,18044,69.1,0.516,4.29
2016,ADK90,Canoe,oc4mix,4,18049,69.6,0.004,3.19
2023,ADK90,Canoe,oc2stock,1,18053.5,65.2,0,5
2009,ADK90,Canoe,oc2stockwomen,1,18061,60,0.185,4.03
2011,ADK90,Canoe,oc4mix,11,18062,62.9,0,7.28
2013,ADK90,Canoe,voyageur,2,18072,57.4,0.047,4.6
2022,ADK90,Canoe,oc4stock,3,18072.9,67.5,0,3.91
2008,ADK90,Kayak,k1tour,3,18073,70.2,0.323,4.58
2009,ADK90,Canoe,oc2stockmaster,2,18075,60,0.185,4.03
2010,ADK90,Canoe,oc2ammix,2,18079,58.4,0,3.89
2009,ADK90,Canoe,voyageur,5,18085,60,0.185,4.03
2011,ADK90,Canoe,oc4mix,13,18086,62.9,0,7.28
2013,ADK90,Canoe,oc4,12,18092,57.4,0.047,4.6
2014,ADK90,Canoe,oc1rec,2,18096,68.9,0.067,4.01
2023,ADK90,Canoe,oc4stockmix,4,18098.4,65.2,0,5
2014,ADK90,Canoe,oc4mix,7,18101,68.9,0.067,4.01
2009,ADK90,Canoe,oc4mix,4,18103,60,0.185,4.03
2014,ADK90,Canoe,oc2stockmaster,1,18103,68.9,0.067,4.01
2017,ADK90,Canoe,oc2ammix,2,18105,52.8,0.02,5.46
2013,ADK90,Canoe,oc2stockmaster,3,18119,57.4,0.047,4.6
2011,ADK90,Canoe,oc4,6,18119,62.9,0,7.28
2019,ADK90,Canoe,oc2stock,1,18126,59.3,0.008,4.97
2017,ADK90,Canoe,oc1rec,1,18128,52.8,0.02,5.46
2017,ADK90,Canoe,oc1recmaster,1,18130,52.8,0.02,5.46
2012,ADK90,Kayak,k1unlimited,1,18132,69.1,0.516,4.29
2010,ADK90,Canoe,oc4,7,18136,58.4,0,3.89
2010,ADK90,Canoe,voyageur,7,18141,58.4,0,3.89
