year,raceId,boatType,classId,place,value,temp,rain,water
2018,ADK90,Canoe,open,NA,24197,61.9,0,1706.8
2008,ADK90,Canoe,open,NA,24199,72.3,0,1706.81
2011,ADK90,Canoe,oc2rec,1,24200,63.9,0,1706.86
2008,ADK90,Kayak,k1tour,4,24202,72.3,0,1706.81
2008,ADK90,Canoe,oc4mix,10,24203,72.3,0,1706.81
2016,ADK90,Canoe,open,NA,24205,70.2,0.02,1706.83
2014,ADK90,Canoe,open,NA,24206,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,24213,51.1,0.484,1706.89
2011,ADK90,Canoe,oc2stockmaster,5,24215,63.9,0,1706.86
2015,ADK90,Canoe,open,NA,24217,63.9,0,1706.82
2010,ADK90,Canoe,oc2stockmixveteran,1,24220,52.8,0.043,1706.87
2011,ADK90,Canoe,open,NA,24223,63.9,0,1706.86
2019,ADK90,Canoe,oc4stock,4,24225,58,0,1706.77
2024,ADK90,Canoe,oc1stock,1,24227.5,61.6,0,1706.82
2023,ADK90,Kayak,k1master,7,24229.9,66.9,0.15,1706.8
2014,ADK90,Canoe,oc2stockwomen,2,24232,69.5,0,1706.89
2023,ADK90,Canoe,oc2stockgoldmixnc,1,24232.1,66.9,0.15,1706.8
2024,ADK90,Canoe,oc3stocktourmix,2,24233.5,61.6,0,1706.82
2017,ADK90,Canoe,oc2stockmix,2,24235,51.1,0.484,1706.89
2015,ADK90,Canoe,oc2stock,6,24237,63.9,0,1706.82
2022,ADK90,Canoe,oc2stockopen,6,24238.3,63.4,0,1706.93
2021,ADK90,Canoe,oc2stockmixveterans,3,24239,55.4,0.055,1706.94
2014,ADK90,Canoe,voyageur,4,24242,69.5,0,1706.89
2018,ADK90,Canoe,open,NA,24246,61.9,0,1706.8
2025,ADK90,Unknown,solorecmaster,2,24246.9,58.7,0.37,1706.89
2025,ADK90,Canoe,oc4open,5,24252.9,58.7,0.37,1706.89
2025,ADK90,Unknown,solorecmaster,1,24254,58.7,0.37,1706.89
2025,ADK90,Canoe,oc2stocknc,3,24254.1,58.7,0.37,1706.89
2021,ADK90,Canoe,oc4stockmix,7,24260,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2stockmix,3,24262.1,58.7,0.37,1706.89
2018,ADK90,Canoe,open,NA,24263,61.9,0,1706.8
2014,ADK90,Canoe,open,NA,24268,69.5,0,1706.89
2015,ADK90,Canoe,oc4mix,11,24268,63.9,0,1706.82
2013,ADK90,Canoe,oc1stock,1,24270,51.6,0,1706.88
2009,ADK90,Canoe,oc4,7,24272,57.2,0.016,1706.65
2019,ADK90,Unknown,open,6,24275,58,0,1706.77
2016,ADK90,Canoe,oc2stockwomen,1,24276,70.2,0.02,1706.83
2019,ADK90,Unknown,open,8,24277,58,0,1706.77
2012,ADK90,Canoe,oc4,7,24279,67.4,0,1706.75
2011,ADK90,Canoe,oc2stockmixveteran,1,24279,63.9,0,1706.86
2023,ADK90,Unknown,solorecveteran,1,24280.6,66.9,0.15,1706.8
2018,ADK90,Canoe,open,NA,24281,61.9,0,1706.8
2015,ADK90,Canoe,oc2rec,1,24287,63.9,0,1706.82
2021,ADK90,Canoe,oc4stockmix,8,24288,55.4,0.055,1706.94
2022,ADK90,Canoe,oc4stockmix,9,24289.6,63.4,0,1706.93
2023,ADK90,Canoe,oc2stockmixmaster,7,24290.7,66.9,0.15,1706.8
2023,ADK90,Canoe,oc2stock,8,24296,66.9,0.15,1706.8
2017,ADK90,Canoe,open,NA,24297,51.1,0.484,1706.89
2019,ADK90,Kayak,k2mix,1,24300,58,0,1706.77
2018,ADK90,Canoe,open,NA,24302,61.9,0,1706.8
2021,ADK90,Unknown,voyageur,3,24304,55.4,0.055,1706.94
2010,ADK90,Canoe,oc2stockmaster,5,24305,52.8,0.043,1706.87
2013,ADK90,Canoe,oc2stockmix,2,24306,51.6,0,1706.88
2008,ADK90,Canoe,open,NA,24307,72.3,0,1706.81
2014,ADK90,Canoe,oc2stock,6,24309,69.5,0,1706.89
2021,ADK90,Canoe,oc4stockmaster,3,24310,55.4,0.055,1706.94
2012,ADK90,Canoe,open,NA,24319,67.4,0,1706.75
2009,ADK90,Canoe,oc1rec,2,24320,57.2,0.016,1706.65
2014,ADK90,Canoe,open,NA,24321,69.5,0,1706.89
2022,ADK90,Canoe,oc4stock,6,24321.5,63.4,0,1706.93
2014,ADK90,Canoe,oc2ammaster,3,24326,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,24329,51.1,0.484,1706.89
2021,ADK90,Canoe,oc4stockwomenmaster,3,24331,55.4,0.055,1706.94
2011,ADK90,Canoe,oc2stockveteran,7,24338,63.9,0,1706.86
2009,ADK90,Canoe,oc4mix,8,24339,57.2,0.016,1706.65
2014,ADK90,Canoe,oc2stockmaster,5,24341,69.5,0,1706.89
2023,ADK90,Canoe,oc2stock,10,24343.5,66.9,0.15,1706.8
2023,ADK90,Kayak,k2mix,1,24346.5,66.9,0.15,1706.8
2010,ADK90,Canoe,open,NA,24351,52.8,0.043,1706.87
2017,ADK90,Canoe,oc2stockwomen,1,24352,51.1,0.484,1706.89
2008,ADK90,Canoe,oc4mix,11,24361,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,24362,63.9,0,1706.82
2025,ADK90,Canoe,oc4stocktour,1,24362.3,58.7,0.37,1706.89
2018,ADK90,Canoe,open,NA,24367,61.9,0,1706.8
2023,ADK90,Canoe,oc1stock,1,24371.5,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,24377,70.2,0.02,1706.83
2017,ADK90,Canoe,open,NA,24381,51.1,0.484,1706.89
2023,ADK90,Canoe,oc2stockmixnc,1,24382.2,66.9,0.15,1706.8
2024,ADK90,Canoe,oc2stockmixmaster,2,24382.4,61.6,0,1706.82
2019,ADK90,Unknown,open,7,24383,58,0,1706.77
2025,ADK90,Unknown,solorecmaster,3,24384.7,58.7,0.37,1706.89
2018,ADK90,Canoe,oc2rec,2,24386,61.9,0,1706.8
2021,ADK90,Unknown,openmaster,5,24389,55.4,0.055,1706.94
2018,ADK90,Canoe,oc2stockmaster,4,24393,61.9,0,1706.8
2023,ADK90,Kayak,k2mix,2,24394,66.9,0.15,1706.8
2018,ADK90,Canoe,oc4stockmix,8,24397,61.9,0,1706.8
2012,ADK90,Canoe,oc2amwomen,2,24404,67.4,0,1706.75
2024,ADK90,Canoe,oc2stock,4,24407.4,61.6,0,1706.82
2019,ADK90,Canoe,oc2stockmix,2,24408,58,0,1706.77
2021,ADK90,Canoe,oc2stock,3,24411,55.4,0.055,1706.94
2013,ADK90,Canoe,open,NA,24411,51.6,0,1706.88
2016,ADK90,Canoe,oc2stockveteran,2,24411,70.2,0.02,1706.83
2023,ADK90,Canoe,oc3stockmix,1,24411.2,66.9,0.15,1706.8
2014,ADK90,Canoe,oc2rec,1,24412,69.5,0,1706.89
2017,ADK90,Kayak,k1unlimited,1,24413,51.1,0.484,1706.89
2015,ADK90,Canoe,open,NA,24417,63.9,0,1706.82
2017,ADK90,Canoe,oc2stock,7,24418,51.1,0.484,1706.89
2013,ADK90,Canoe,oc2stock,6,24422,51.6,0,1706.88
2018,ADK90,Canoe,open,NA,24423,61.9,0,1706.8
2013,ADK90,Canoe,voyageur,6,24424,51.6,0,1706.88
2015,ADK90,Canoe,oc4,5,24424,63.9,0,1706.82
2010,ADK90,Guideboat,g2,2,24428,52.8,0.043,1706.87
2017,ADK90,Canoe,oc1stockmaster,1,24428,51.1,0.484,1706.89
2010,ADK90,Canoe,oc2stock,7,24430,52.8,0.043,1706.87
2008,ADK90,Kayak,k1women,5,24448,72.3,0,1706.81
2010,ADK90,Canoe,oc2stockmixmaster,6,24451,52.8,0.043,1706.87
2025,ADK90,Unknown,voyageurmix,3,24452.2,58.7,0.37,1706.89
2024,ADK90,Canoe,oc4stockwomenmaster,3,24457.6,61.6,0,1706.82
2025,ADK90,Kayak,k2tournc,1,24459.7,58.7,0.37,1706.89
2017,ADK90,Canoe,open,NA,24462,51.1,0.484,1706.89
2021,ADK90,SUP,solorecmaster,1,24465,55.4,0.055,1706.94
2015,ADK90,Canoe,open,NA,24467,63.9,0,1706.82
2015,ADK90,Canoe,oc2ammix,3,24468,63.9,0,1706.82
2008,ADK90,Kayak,k1tour,5,24474,72.3,0,1706.81
2018,ADK90,Kayak,k1tour,7,24476,61.9,0,1706.8
2021,ADK90,Canoe,oc4stock,5,24478,55.4,0.055,1706.94
2016,ADK90,Canoe,oc2rec,2,24479,70.2,0.02,1706.83
2013,ADK90,Canoe,oc2stockmix,3,24479,51.6,0,1706.88
2024,ADK90,Canoe,oc2stockmixmaster,1,24479.5,61.6,0,1706.82
2012,ADK90,Canoe,oc1stock,3,24480,67.4,0,1706.75
2016,ADK90,Canoe,open,NA,24480,70.2,0.02,1706.83
2017,ADK90,Canoe,oc2rec,2,24483,51.1,0.484,1706.89
2021,ADK90,Canoe,oc2stockmixmaster,2,24487,55.4,0.055,1706.94
2012,ADK90,Guideboat,g2,4,24488,67.4,0,1706.75
2010,ADK90,Canoe,open,NA,24492,52.8,0.043,1706.87
2025,ADK90,Kayak,k2mixmaster,1,24493.3,58.7,0.37,1706.89
2018,ADK90,Canoe,oc2ammix,2,24495,61.9,0,1706.8
2008,ADK90,Canoe,open,NA,24498,72.3,0,1706.81
2024,ADK90,Unknown,voyageurmix,3,24499.3,61.6,0,1706.82
2008,ADK90,Canoe,oc2ammixmaster,6,24508,72.3,0,1706.81
2013,ADK90,Canoe,open,NA,24510,51.6,0,1706.88
2012,ADK90,Canoe,oc2stock,8,24512,67.4,0,1706.75
2010,ADK90,Canoe,open,NA,24513,52.8,0.043,1706.87
2021,ADK90,Canoe,oc4stockmix,9,24518,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2stockmixveteran,4,24521.1,58.7,0.37,1706.89
2015,ADK90,Canoe,oc2stockwomen,1,24524,63.9,0,1706.82
2022,ADK90,Unknown,solorecmaster,3,24527.4,63.4,0,1706.93
2021,ADK90,Canoe,oc4stockmix,10,24529,55.4,0.055,1706.94
2012,ADK90,Canoe,open,NA,24529,67.4,0,1706.75
2017,ADK90,Canoe,open,NA,24534,51.1,0.484,1706.89
2016,ADK90,Canoe,voyageur,5,24542,70.2,0.02,1706.83
2017,ADK90,Canoe,open,NA,24546,51.1,0.484,1706.89
2023,ADK90,Canoe,oc2recmix,1,24548.3,66.9,0.15,1706.8
2009,ADK90,Kayak,k1tourveteran,3,24550,57.2,0.016,1706.65
2011,ADK90,Canoe,oc4mix,14,24554,63.9,0,1706.86
2015,ADK90,Canoe,open,NA,24558,63.9,0,1706.82
2013,ADK90,Kayak,k1tourwomen,1,24561,51.6,0,1706.88
2025,ADK90,Kayak,k1sportmaster,4,24567.8,58.7,0.37,1706.89
2009,ADK90,Canoe,oc2stock,5,24569,57.2,0.016,1706.65
2018,ADK90,Canoe,open,NA,24570,61.9,0,1706.8
2008,ADK90,Canoe,oc2stockmixmaster,4,24571,72.3,0,1706.81
2019,ADK90,Canoe,oc4stockmix,7,24571,58,0,1706.77
2008,ADK90,Kayak,k1women,7,24575,72.3,0,1706.81
2013,ADK90,Canoe,oc2rec,2,24577,51.6,0,1706.88
2012,ADK90,Guideboat,g1,1,24580,67.4,0,1706.75
2016,ADK90,Canoe,oc2am,3,24582,70.2,0.02,1706.83
2023,ADK90,Canoe,oc4stockmix,13,24583.4,66.9,0.15,1706.8
2018,ADK90,Unknown,voyageur,5,24584,61.9,0,1706.8
2015,ADK90,Canoe,open,NA,24584,63.9,0,1706.82
2025,ADK90,Canoe,oc4stock,12,24584.2,58.7,0.37,1706.89
2023,ADK90,Canoe,oc2stockgoldmixnc,2,24584.7,66.9,0.15,1706.8
2017,ADK90,Canoe,oc2stocksuperveteran,1,24587,51.1,0.484,1706.89
2014,ADK90,Guideboat,g2mix,1,24590,69.5,0,1706.89
2011,ADK90,Canoe,oc2stock,3,24590,63.9,0,1706.86
2015,ADK90,Canoe,oc1stock,1,24593,63.9,0,1706.82
2023,ADK90,Canoe,oc1stockmaster,2,24593.7,66.9,0.15,1706.8
2011,ADK90,Canoe,oc2stock,4,24594,63.9,0,1706.86
2016,ADK90,Canoe,open,NA,24606,70.2,0.02,1706.83
2017,ADK90,Canoe,oc2stockmixmaster,2,24606,51.1,0.484,1706.89
2013,ADK90,Kayak,k2women,1,24614,51.6,0,1706.88
2022,ADK90,Canoe,oc4stockmix,10,24614,63.4,0,1706.93
2011,ADK90,Canoe,oc2am,5,24617,63.9,0,1706.86
2012,ADK90,Canoe,oc4mix,16,24618,67.4,0,1706.75
2012,ADK90,Kayak,k2women,2,24622,67.4,0,1706.75
2018,ADK90,Canoe,open,NA,24623,61.9,0,1706.8
2014,ADK90,Canoe,open,NA,24628,69.5,0,1706.89
2025,ADK90,Canoe,oc1stock,3,24633.7,58.7,0.37,1706.89
2024,ADK90,Canoe,oc4stocknc,1,24638.3,61.6,0,1706.82
2010,ADK90,Canoe,oc2stockmixveteran,2,24649,52.8,0.043,1706.87
2022,ADK90,Unknown,solorecwomen,1,24649.8,63.4,0,1706.93
2019,ADK90,Canoe,oc2stockmix,3,24650,58,0,1706.77
2008,ADK90,Canoe,oc2stock,6,24650,72.3,0,1706.81
2010,ADK90,Canoe,oc4mix,10,24651,52.8,0.043,1706.87
2015,ADK90,Canoe,oc4,6,24652,63.9,0,1706.82
2010,ADK90,Canoe,open,NA,24653,52.8,0.043,1706.87
2017,ADK90,Canoe,oc2stock,6,24653,51.1,0.484,1706.89
2011,ADK90,Canoe,oc4women,1,24656,63.9,0,1706.86
2016,ADK90,Canoe,oc1stock,1,24665,70.2,0.02,1706.83
2025,ADK90,Canoe,oc2stock,9,24665.3,58.7,0.37,1706.89
2014,ADK90,Canoe,open,NA,24666,69.5,0,1706.89
2008,ADK90,Kayak,k1tour,6,24666,72.3,0,1706.81
2022,ADK90,Canoe,oc2stockopen,8,24668,63.4,0,1706.93
2025,ADK90,Canoe,oc4stock,10,24671.8,58.7,0.37,1706.89
2014,ADK90,Canoe,oc1rec,4,24674,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,24674,51.1,0.484,1706.89
2011,ADK90,Canoe,open,NA,24679,63.9,0,1706.86
2024,ADK90,Unknown,solorecmaster,2,24681,61.6,0,1706.82
2010,ADK90,Canoe,oc2stockmixveteran,3,24683,52.8,0.043,1706.87
2011,ADK90,Canoe,oc2rec,2,24683,63.9,0,1706.86
2017,ADK90,Guideboat,g1,2,24687,51.1,0.484,1706.89
2024,ADK90,Unknown,solorecmaster,3,24688.6,61.6,0,1706.82
2008,ADK90,Canoe,oc2family,2,24689,72.3,0,1706.81
2022,ADK90,Canoe,oc4stock,7,24695.3,63.4,0,1706.93
2025,ADK90,Canoe,oc2stockmix,5,24697.2,58.7,0.37,1706.89
2017,ADK90,Canoe,open,NA,24698,51.1,0.484,1706.89
2015,ADK90,Canoe,voyageur,7,24698,63.9,0,1706.82
2013,ADK90,Canoe,oc2stockmixmaster,3,24699,51.6,0,1706.88
2024,ADK90,Canoe,oc2stockmixmaster,4,24699.6,61.6,0,1706.82
2019,ADK90,Unknown,open,13,24700,58,0,1706.77
2019,ADK90,Unknown,open,9,24702,58,0,1706.77
2017,ADK90,Canoe,open,NA,24706,51.1,0.484,1706.89
2011,ADK90,Canoe,oc2stock,5,24709,63.9,0,1706.86
2008,ADK90,Canoe,oc2rec,2,24711,72.3,0,1706.81
2011,ADK90,Canoe,oc2amwomen,1,24713,63.9,0,1706.86
2022,ADK90,Guideboat,g1,1,24713.3,63.4,0,1706.93
2024,ADK90,Canoe,oc4stockmix,13,24713.3,61.6,0,1706.82
2025,ADK90,Canoe,oc2stockmix,6,24713.7,58.7,0.37,1706.89
2010,ADK90,Canoe,oc2stockmix,2,24714,52.8,0.043,1706.87
2008,ADK90,Canoe,open,NA,24715,72.3,0,1706.81
2025,ADK90,Canoe,oc2openmix,1,24717.2,58.7,0.37,1706.89
2012,ADK90,Canoe,oc4mix,14,24718,67.4,0,1706.75
2023,ADK90,Canoe,oc2stockveteran,3,24720.8,66.9,0.15,1706.8
2024,ADK90,Canoe,oc2stockmixveteran,4,24723.6,61.6,0,1706.82
2021,ADK90,Canoe,oc1veteran,1,24726,55.4,0.055,1706.94
2019,ADK90,Canoe,oc2stock,3,24728,58,0,1706.77
2025,ADK90,Canoe,oc2stock,10,24729.6,58.7,0.37,1706.89
2013,ADK90,Canoe,open,NA,24734,51.6,0,1706.88
2017,ADK90,Canoe,open,NA,24736,51.1,0.484,1706.89
2022,ADK90,Canoe,oc1stockmaster,2,24742,63.4,0,1706.93
2022,ADK90,Unknown,solorecwomen,2,24742.8,63.4,0,1706.93
2021,ADK90,Unknown,openmaster,3,24746,55.4,0.055,1706.94
2008,ADK90,Kayak,k1women,6,24747,72.3,0,1706.81
2017,ADK90,Kayak,k1tour,3,24754,51.1,0.484,1706.89
2010,ADK90,Canoe,oc2stock,6,24756,52.8,0.043,1706.87
2021,ADK90,Canoe,oc4stock,6,24756,55.4,0.055,1706.94
2012,ADK90,Canoe,open,NA,24760,67.4,0,1706.75
2024,ADK90,Canoe,oc4stockmaster,5,24760.9,61.6,0,1706.82
2022,ADK90,Canoe,oc2stockveteran,1,24762.4,63.4,0,1706.93
2023,ADK90,Canoe,oc4stock,12,24763,66.9,0.15,1706.8
2022,ADK90,Canoe,oc2stockopen,4,24766.4,63.4,0,1706.93
2014,ADK90,Canoe,open,NA,24768,69.5,0,1706.89
2022,ADK90,Canoe,oc2stockveteran,2,24768.6,63.4,0,1706.93
2024,ADK90,Unknown,solorecveteran,4,24769.4,61.6,0,1706.82
2014,ADK90,Canoe,oc2stockmix,6,24770,69.5,0,1706.89
2023,ADK90,Canoe,oc4stock,9,24779.1,66.9,0.15,1706.8
2012,ADK90,Canoe,open,NA,24787,67.4,0,1706.75
2022,ADK90,Canoe,oc2stockmastertour,1,24792.2,63.4,0,1706.93
2024,ADK90,Canoe,oc2stockmix,3,24794.6,61.6,0,1706.82
2016,ADK90,Canoe,open,NA,24796,70.2,0.02,1706.83
2011,ADK90,Canoe,oc2stockmixmaster,6,24814,63.9,0,1706.86
2015,ADK90,Canoe,oc2rec,3,24815,63.9,0,1706.82
2017,ADK90,Canoe,open,NA,24821,51.1,0.484,1706.89
2017,ADK90,Canoe,open,NA,24821,51.1,0.484,1706.89
2009,ADK90,Kayak,k2women,2,24831,57.2,0.016,1706.65
2014,ADK90,Canoe,open,NA,24831,69.5,0,1706.89
2023,ADK90,Canoe,oc3stockmixnc,1,24833.3,66.9,0.15,1706.8
2012,ADK90,Canoe,open,NA,24834,67.4,0,1706.75
2017,ADK90,Guideboat,g2,1,24834,51.1,0.484,1706.89
2021,ADK90,Canoe,oc2womenmaster,1,24836,55.4,0.055,1706.94
2012,ADK90,Canoe,oc2rec,3,24837,67.4,0,1706.75
2009,ADK90,Canoe,open,NA,24841,57.2,0.016,1706.65
2009,ADK90,Kayak,k1tourmaster,2,24841,57.2,0.016,1706.65
2025,ADK90,Canoe,oc2stockmaster,4,24843.8,58.7,0.37,1706.89
2015,ADK90,Kayak,k1tourmaster,4,24844,63.9,0,1706.82
2011,ADK90,Canoe,oc1rec,3,24844,63.9,0,1706.86
2023,ADK90,Guideboat,g2,1,24844.4,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,24845,70.2,0.02,1706.83
2008,ADK90,Canoe,oc1am,3,24853,72.3,0,1706.81
2019,ADK90,Unknown,open,12,24853,58,0,1706.77
2008,ADK90,Canoe,voyageur,7,24855,72.3,0,1706.81
2021,ADK90,Canoe,oc4stockmix,12,24856,55.4,0.055,1706.94
2009,ADK90,Canoe,oc4mix,10,24857,57.2,0.016,1706.65
2012,ADK90,Canoe,open,NA,24861,67.4,0,1706.75
2012,ADK90,Canoe,oc2stock,9,24861,67.4,0,1706.75
2014,ADK90,Canoe,oc4open,5,24869,69.5,0,1706.89
2015,ADK90,Canoe,oc2stockmaster,4,24871,63.9,0,1706.82
2018,ADK90,Canoe,oc1recwomen,1,24872,61.9,0,1706.8
2019,ADK90,Canoe,oc4stockmix,9,24873,58,0,1706.77
2009,ADK90,Canoe,oc2ammix,4,24874,57.2,0.016,1706.65
2013,ADK90,Canoe,oc2stockmaster,7,24874,51.6,0,1706.88
2024,ADK90,Unknown,solorecwomenmaster,2,24875.4,61.6,0,1706.82
2024,ADK90,Canoe,oc2stockmaster,3,24875.8,61.6,0,1706.82
2017,ADK90,Canoe,oc1recmaster,2,24883,51.1,0.484,1706.89
2012,ADK90,Kayak,k1tour,3,24888,67.4,0,1706.75
2008,ADK90,Canoe,oc2stockwomen,2,24890,72.3,0,1706.81
2025,ADK90,Canoe,oc2stockmixveteran,5,24890.2,58.7,0.37,1706.89
2015,ADK90,Canoe,open,NA,24892,63.9,0,1706.82
2011,ADK90,Canoe,oc4mix,15,24892,63.9,0,1706.86
2024,ADK90,Canoe,oc2stocknc,1,24894.6,61.6,0,1706.82
2008,ADK90,Guideboat,g2,5,24898,72.3,0,1706.81
2025,ADK90,Canoe,oc4stock,11,24898.2,58.7,0.37,1706.89
2012,ADK90,Canoe,open,NA,24899,67.4,0,1706.75
2008,ADK90,Canoe,oc2am,4,24899,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,24903,63.9,0,1706.82
2017,ADK90,Canoe,open,NA,24904,51.1,0.484,1706.89
2018,ADK90,Canoe,oc2amwomen,1,24906,61.9,0,1706.8
2014,ADK90,Canoe,oc4women,2,24907,69.5,0,1706.89
2010,ADK90,Canoe,oc1rec,6,24911,52.8,0.043,1706.87
2015,ADK90,Canoe,open,NA,24913,63.9,0,1706.82
2022,ADK90,Canoe,oc4stock,8,24913.4,63.4,0,1706.93
2025,ADK90,Unknown,solorec,3,24915,58.7,0.37,1706.89
2011,ADK90,Canoe,voyageur,5,24917,63.9,0,1706.86
2014,ADK90,Canoe,oc2rec,2,24918,69.5,0,1706.89
2016,ADK90,Canoe,oc2stockmixveteran,2,24918,70.2,0.02,1706.83
2018,ADK90,Canoe,oc2stock,3,24920,61.9,0,1706.8
2022,ADK90,Canoe,oc2,1,24922.6,63.4,0,1706.93
2014,ADK90,Canoe,open,NA,24923,69.5,0,1706.89
2019,ADK90,Unknown,open,10,24925,58,0,1706.77
2009,ADK90,Kayak,k1unlimted,6,24928,57.2,0.016,1706.65
2018,ADK90,Canoe,open,NA,24933,61.9,0,1706.8
2011,ADK90,Canoe,oc2stockmix,2,24934,63.9,0,1706.86
2008,ADK90,Canoe,open,NA,24938,72.3,0,1706.81
2016,ADK90,Canoe,oc2rec,3,24941,70.2,0.02,1706.83
2010,ADK90,Canoe,open,NA,24941,52.8,0.043,1706.87
2011,ADK90,Canoe,oc2stock,6,24942,63.9,0,1706.86
2025,ADK90,Guideboat,g1,1,24943.8,58.7,0.37,1706.89
2008,ADK90,Canoe,oc2stock,9,24945,72.3,0,1706.81
2010,ADK90,Canoe,open,NA,24947,52.8,0.043,1706.87
2021,ADK90,Canoe,oc4stockmix,13,24949,55.4,0.055,1706.94
2009,ADK90,Canoe,open,NA,24950,57.2,0.016,1706.65
2019,ADK90,Canoe,oc2ammix,1,24956,58,0,1706.77
2015,ADK90,Canoe,oc4women,3,24959,63.9,0,1706.82
2021,ADK90,Unknown,open,1,24962,55.4,0.055,1706.94
2023,ADK90,Unknown,voyageur,3,24966.8,66.9,0.15,1706.8
2009,ADK90,Guideboat,g2,1,24967,57.2,0.016,1706.65
2014,ADK90,Canoe,open,NA,24969,69.5,0,1706.89
2014,ADK90,Canoe,oc2stockmaster,6,24972,69.5,0,1706.89
2021,ADK90,Canoe,oc2stock,4,24975,55.4,0.055,1706.94
2012,ADK90,Guideboat,g1,2,24980,67.4,0,1706.75
2015,ADK90,Canoe,voyageur,6,24983,63.9,0,1706.82
2008,ADK90,Canoe,oc2am,6,24983,72.3,0,1706.81
2013,ADK90,Canoe,oc2stockwomen,1,24983,51.6,0,1706.88
2017,ADK90,Canoe,oc2stockmixmaster,3,24986,51.1,0.484,1706.89
2025,ADK90,Canoe,oc2stock,8,24986.8,58.7,0.37,1706.89
2025,ADK90,Canoe,oc4stockmix,10,24987.6,58.7,0.37,1706.89
2012,ADK90,Canoe,oc2stockmix,2,24988,67.4,0,1706.75
2017,ADK90,Canoe,oc1recmaster,3,24992,51.1,0.484,1706.89
2013,ADK90,Guideboat,g2women,2,24993,51.6,0,1706.88
2015,ADK90,Canoe,oc2family,1,24997,63.9,0,1706.82
2023,ADK90,Canoe,oc4stockgoldnc,3,24998.1,66.9,0.15,1706.8
2022,ADK90,Canoe,oc2stockmaster,3,24998.4,63.4,0,1706.93
2021,ADK90,Canoe,oc2stockmaster,4,25001,55.4,0.055,1706.94
2009,ADK90,Canoe,voyageur,6,25005,57.2,0.016,1706.65
2022,ADK90,Canoe,oc2stockmastertour,3,25006,63.4,0,1706.93
2021,ADK90,Kayak,k1tourmaster,2,25006,55.4,0.055,1706.94
2025,ADK90,Canoe,oc4stockmix,12,25019.1,58.7,0.37,1706.89
2017,ADK90,Canoe,open,NA,25025,51.1,0.484,1706.89
2022,ADK90,Canoe,oc2rec,1,25025.7,63.4,0,1706.93
2022,ADK90,Canoe,oc2stockopen,7,25029.5,63.4,0,1706.93
2024,ADK90,Canoe,oc1stockveteran,1,25029.7,61.6,0,1706.82
2014,ADK90,Canoe,oc1rec,7,25030,69.5,0,1706.89
2014,ADK90,Canoe,oc2amwomen,1,25031,69.5,0,1706.89
2009,ADK90,Canoe,oc2stockmixmaster,4,25036,57.2,0.016,1706.65
2014,ADK90,Kayak,k1tour,2,25040,69.5,0,1706.89
2019,ADK90,Canoe,oc1rec,2,25045,58,0,1706.77
2014,ADK90,Canoe,oc2ammix,2,25047,69.5,0,1706.89
2018,ADK90,Canoe,open,NA,25050,61.9,0,1706.8
2016,ADK90,Canoe,open,NA,25054,70.2,0.02,1706.83
2017,ADK90,Canoe,open,NA,25054,51.1,0.484,1706.89
2009,ADK90,Canoe,open,NA,25056,57.2,0.016,1706.65
2022,ADK90,Canoe,oc2stockmastertour,2,25056.5,63.4,0,1706.93
2011,ADK90,Canoe,open,NA,25062,63.9,0,1706.86
2017,ADK90,Canoe,open,NA,25068,51.1,0.484,1706.89
2022,ADK90,Canoe,oc2stockmix,2,25069.6,63.4,0,1706.93
2019,ADK90,Unknown,open,11,25073,58,0,1706.77
2022,ADK90,Unknown,solorecveteran,2,25074.4,63.4,0,1706.93
2010,ADK90,Canoe,oc4mix,11,25078,52.8,0.043,1706.87
2014,ADK90,Canoe,open,NA,25078,69.5,0,1706.89
2022,ADK90,Canoe,oc4stockmix,12,25080.5,63.4,0,1706.93
2009,ADK90,Canoe,oc2stockmixmaster,5,25082,57.2,0.016,1706.65
2025,ADK90,Canoe,oc4stockwomen,2,25091.5,58.7,0.37,1706.89
2009,ADK90,Canoe,oc2stockmixmaster,6,25094,57.2,0.016,1706.65
2018,ADK90,Canoe,open,NA,25094,61.9,0,1706.8
2008,ADK90,Canoe,oc1am,4,25094,72.3,0,1706.81
2025,ADK90,Canoe,oc1stock,2,25094.7,58.7,0.37,1706.89
2024,ADK90,Canoe,oc2stock,5,25096.5,61.6,0,1706.82
2012,ADK90,Canoe,open,NA,25103,67.4,0,1706.75
2016,ADK90,Canoe,open,NA,25103,70.2,0.02,1706.83
2018,ADK90,Canoe,open,NA,25105,61.9,0,1706.8
2022,ADK90,Unknown,solorectour,1,25111.8,63.4,0,1706.93
2023,ADK90,Canoe,oc4stock,10,25113.9,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,25118,70.2,0.02,1706.83
2016,ADK90,Guideboat,g1,2,25122,70.2,0.02,1706.83
2015,ADK90,Canoe,open,NA,25123,63.9,0,1706.82
2011,ADK90,Canoe,oc2stockmaster,6,25124,63.9,0,1706.86
